Index ,NPD_WELL_BORE_CODE,ON_STREAM_HRS     ,AVG_DOWNHOLE_PRESSURE,AVG_DP_TUBING     ,AVG_WHP_P         ,AVG_WHT_P         ,DP_CHOKE_SIZE     ,target ,BORE_GAS_VOL,BORE_WAT_VOL
282.0 ,7405              ,16.15833          ,277.588741379462     ,244.139868300988  ,33.4488730784741  ,58.745526626025104,9.027847477715829 ,176.51 ,27383.9     ,933.81
283.0 ,7405              ,24.0              ,265.459192916667     ,231.90520854166698,33.553984375      ,78.6559383333333  ,6.86188708333333  ,291.3  ,44064.48    ,1417.15
284.0 ,7405              ,24.0              ,258.201361041667     ,222.72154770833302,35.4798133333333  ,76.7100616666667  ,8.77902083333333  ,344.41 ,51698.11    ,1068.6
285.0 ,7405              ,24.0              ,253.933917708333     ,217.28541208333303,36.648505625      ,73.6121985416667  ,9.976605625       ,360.29 ,53948.96    ,983.35
286.0 ,7405              ,24.0              ,250.729065416667     ,214.03285625      ,36.696209166666705,71.531215         ,10.044035000000001,369.91 ,55458.25    ,855.05
287.0 ,7405              ,24.0              ,247.680291875        ,211.45257125      ,36.227720625      ,70.8470066666667  ,9.5660325         ,370.14 ,55321.24    ,818.86
288.0 ,7405              ,24.0              ,245.182115625        ,209.83790458333303,35.3442110416667  ,69.5246410416667  ,8.69374020833333  ,355.61 ,53158.57    ,754.21
289.0 ,7405              ,24.0              ,243.31998416666698   ,209.228412916667  ,34.09157125       ,67.37387541666669 ,7.43589875        ,334.51 ,50330.73    ,706.99
290.0 ,7405              ,24.0              ,239.656954583333     ,205.5562525       ,34.1007020833333  ,71.4429514583333  ,7.37787604166667  ,397.18 ,58900.62    ,858.09
291.0 ,7405              ,24.0              ,235.341391875        ,201.878021875     ,33.46337          ,70.4628483333333  ,6.75385979166667  ,411.79 ,60948.22    ,840.38
292.0 ,7405              ,24.0              ,232.748266458333     ,200.32935645833302,32.41891          ,71.87909291666669 ,5.63909           ,427.44 ,64121.63    ,817.92
293.0 ,7405              ,24.0              ,228.46513104166698   ,196.54450500000002,31.920626041666697,73.624714375      ,4.94689625        ,434.04 ,64316.54    ,890.56
294.0 ,7405              ,24.0              ,225.027478125        ,193.946756041667  ,31.080722083333303,73.84938000000001 ,3.96300645833333  ,438.65 ,64702.0     ,887.5
295.0 ,7405              ,24.0              ,220.583189791667     ,189.575694375     ,31.0074954166667  ,76.780525625      ,3.37194854166667  ,515.22 ,76528.74    ,931.11
296.0 ,7405              ,24.0              ,214.00368500000002   ,183.170998958333  ,30.832686041666697,79.7792683333333  ,2.250710625       ,614.6  ,89918.26    ,1061.29
297.0 ,7405              ,24.0              ,211.502183958333     ,182.975330416667  ,28.5268535416667  ,72.65986          ,1.07988875        ,509.6  ,74359.25    ,765.82
298.0 ,7405              ,8.30847           ,217.54124590330102   ,192.876133283565  ,24.6651126197362  ,29.3560093272889  ,0.194397092172205 ,109.07 ,16388.92    ,176.43
299.0 ,7405              ,6.1081900000000005,282.49549777307203   ,227.809130341378  ,54.6863674316942  ,35.8872396940829  ,31.836956956234197,68.45  ,10292.08    ,231.01
300.0 ,7405              ,24.0              ,266.728553333333     ,239.882664375     ,26.8458889583333  ,79.764853125      ,8.11911520833333  ,105.62 ,16146.96    ,1645.08
301.0 ,7405              ,24.0              ,257.855192708333     ,228.379253958333  ,29.47593875       ,80.0582789583333  ,10.756467916666699,157.84 ,23819.66    ,1228.59
302.0 ,7405              ,24.0              ,254.754353958333     ,222.52573625      ,32.2286177083333  ,72.9263727083333  ,13.50319          ,153.95 ,23111.45    ,862.14
303.0 ,7405              ,24.0              ,253.100149166667     ,220.28585875      ,32.8142904166667  ,69.0514547916667  ,14.093316041666698,150.21 ,22354.38    ,714.55
304.0 ,7405              ,24.0              ,248.91862770833302   ,215.46067833333302,33.457949375      ,72.8774185416667  ,14.753864791666699,225.44 ,33844.5     ,861.16
