time,target
980609400,0.8068555593490601
980613000,0.8068555593490601
980616600,0.4226732850074768
980620200,0.22514082491397858
980623800,0.11227873712778091
980627400,0.11227873712778091
980631000,0.18702438473701477
980634600,0.3487358093261719
980638200,0.5380011200904846
980641800,0.5380011200904846
980645400,0.7712844610214233
980649000,0.7775740623474121
980652600,0.6828993558883667
980656200,0.6828993558883667
980659800,0.3745410442352295
980663400,0.20841915905475616
980667000,0.11777259409427643
980670600,0.11777259409427643
980674200,0.22100552916526794
980677800,0.4025196433067322
980681400,0.61531001329422
980685000,0.61531001329422
980688600,0.8922092318534851
980692200,0.9166812300682068
980695800,0.8266165852546692
980699400,0.8266165852546692
980703000,0.48057451844215393
980706600,0.2635813355445862
980710200,0.10654910653829575
980713800,0.10654910653829575
980717400,0.08488631993532181
980721000,0.2091972529888153
980724600,0.3877063989639282
980728200,0.3877063989639282
980731800,0.6718102097511292
980735400,0.7336477637290955
980739000,0.6930404305458069
980742600,0.6930404305458069
980746200,0.4407329261302948
980749800,0.26634180545806885
980753400,0.1386987268924713
980757000,0.1386987268924713
980760600,0.1453741043806076
980764200,0.28201428055763245
980767800,0.47297656536102295
980771400,0.47297656536102295
980775000,0.784824013710022
980778600,0.861234724521637
980782200,0.8272992968559265
980785800,0.8272992968559265
980789400,0.5472576022148132
980793000,0.328607439994812
980796600,0.13723275065422058
980800200,0.13723275065422058
980803800,0.008502030745148659
980807400,0.07551311701536179
980811000,0.21847520768642426
980814600,0.21847520768642426
980818200,0.5116056799888611
980821800,0.6156793236732483
980825400,0.6305128931999207
980829000,0.6305128931999207
980832600,0.4499332308769226
980836200,0.28262171149253845
980839800,0.12846240401268005
980843400,0.12846240401268005
980847000,0.034841492772102356
980850600,0.1122099831700325
980854200,0.26177453994750977
980857800,0.26177453994750977
980861400,0.5702236890792847
980865000,0.6862902641296387
980868600,0.7108036279678345
980872200,0.7108036279678345
980875800,0.5248998403549194
980879400,0.331228643655777
980883000,0.131273090839386
980886600,0.131273090839386
980890200,-0.08284331113100052
980893800,-0.07733199745416641
980897400,0.01622784696519375
980901000,0.01622784696519375
980904600,0.29208099842071533
980908200,0.43308866024017334
980911800,0.5115092992782593
980915400,0.5115092992782593
980919000,0.44980910420417786
980922600,0.3238227367401123
980926200,0.17714029550552368
980929800,0.17714029550552368
980933400,0.014952127821743488
980937000,0.028532985597848892
980940600,0.12139688432216644
980944200,0.12139688432216644
980947800,0.3947121500968933
980951400,0.5402262806892395
980955000,0.6232507824897766
980958600,0.6232507824897766
980962200,0.560286283493042
980965800,0.41814807057380676
980969400,0.23994560539722443
980973000,0.23994560539722443
980976600,-0.027254752814769745
980980200,-0.08712191879749298
980983800,-0.058579765260219574
980987400,-0.058579765260219574
980991000,0.1530652493238449
980994600,0.3026370704174042
980998200,0.4201993942260742
981001800,0.4201993942260742
981005400,0.47548845410346985
981009000,0.4093162417411804
981012600,0.2949427366256714
981016200,0.2949427366256714
981019800,0.09742293506860733
981023400,0.0494413860142231
981027000,0.07198082655668259
981030600,0.07198082655668259
981034200,0.25892430543899536
981037800,0.39908367395401
981041400,0.5136488676071167
981045000,0.5136488676071167
981048600,0.569568395614624
981052200,0.49585163593292236
981055800,0.3606584370136261
981059400,0.3606584370136261
981063000,0.08155761659145355
981066600,-0.034773677587509155
981070200,-0.0846031904220581
981073800,-0.0846031904220581
981077400,0.006039310246706009
981081000,0.12922126054763794
981084600,0.2637755274772644
981088200,0.2637755274772644
981091800,0.4205239415168762
981095400,0.42858099937438965
981099000,0.37751632928848267
981102600,0.37751632928848267
981106200,0.20859146118164062
981109800,0.1188211739063263
981113400,0.07147582620382309
981117000,0.07147582620382309
981120600,0.1379437893629074
981124200,0.24371783435344696
981127800,0.3644850254058838
981131400,0.3644850254058838
981135000,0.5194849371910095
981138600,0.529099702835083
981142200,0.47070223093032837
981145800,0.47070223093032837
981149400,0.2512195408344269
981153000,0.1119542121887207
981156600,0.004825857002288103
981160200,0.004825857002288103
981163800,-0.03228379413485527
981167400,0.037741996347904205
981171000,0.15202438831329346
981174600,0.15202438831329346
981178200,0.37284138798713684
981181800,0.455506294965744
981185400,0.4781695306301117
981189000,0.4781695306301117
981192600,0.3760369122028351
981196200,0.2693364918231964
981199800,0.16404908895492554
981203400,0.16404908895492554
981207000,0.0802006646990776
981210600,0.11581911146640778
981214200,0.20332801342010498
981217800,0.20332801342010498
981221400,0.4021269381046295
981225000,0.48702624440193176
981228600,0.515428364276886
981232200,0.515428364276886
981235800,0.40609848499298096
981239400,0.27567607164382935
981243000,0.1302541345357895
981246600,0.1302541345357895
981250200,-0.04169635847210884
981253800,-0.04973674565553665
981257400,0.018132038414478302
981261000,0.018132038414478302
981264600,0.2634599506855011
981268200,0.417293518781662
981271800,0.5298300385475159
981275400,0.5298300385475159
981279000,0.5566940903663635
981282600,0.4750957787036896
981286200,0.34961798787117004
981289800,0.34961798787117004
981293400,0.14249414205551147
981297000,0.0930260568857193
981300600,0.11597590148448944
981304200,0.11597590148448944
981307800,0.3054363429546356
981311400,0.446304589509964
981315000,0.5627048015594482
981318600,0.5627048015594482
981322200,0.6097060441970825
981325800,0.5263116359710693
981329400,0.3821741044521332
981333000,0.3821741044521332
981336600,0.1006484180688858
981340200,-0.0009384028380736709
981343800,-0.02158624678850174
981347400,-0.02158624678850174
981351000,0.15435440838336945
981354600,0.33104634284973145
981358200,0.5081112384796143
981361800,0.5081112384796143
981365400,0.6905538439750671
981369000,0.674096405506134
981372600,0.569130003452301
981376200,0.569130003452301
981379800,0.284814715385437
981383400,0.14614014327526093
981387000,0.07704360038042068
981390600,0.07704360038042068
981394200,0.1740112602710724
981397800,0.3286469578742981
981401400,0.5044205784797668
981405000,0.5044205784797668
981408600,0.7206557393074036
981412200,0.7244829535484314
981415800,0.6286156177520752
981419400,0.6286156177520752
981423000,0.3140813112258911
981426600,0.13415846228599548
981430200,0.02191348560154438
981433800,0.02191348560154438
981437400,0.07890991866588593
981441000,0.2462141364812851
981444600,0.4634181559085846
981448200,0.4634181559085846
981451800,0.7877535820007324
981455400,0.8549352884292603
981459000,0.805683970451355
981462600,0.805683970451355
981466200,0.4986318051815033
981469800,0.2796177268028259
981473400,0.10824290663003922
981477000,0.10824290663003922
981480600,0.057495828717947006
981484200,0.18171022832393646
981487800,0.38044360280036926
981491400,0.38044360280036926
981495000,0.7386057376861572
981498600,0.8471266627311707
981502200,0.8394656181335449
981505800,0.8394656181335449
981509400,0.5727248787879944
981513000,0.3520238697528839
981516600,0.15969176590442657
981520200,0.15969176590442657
981523800,0.06350720673799515
981527400,0.18253692984580994
981531000,0.398858904838562
981534600,0.398858904838562
981538200,0.8390316963195801
981541800,1.007509708404541
981545400,1.0501402616500854
981549000,1.0501402616500854
981552600,0.8121147155761719
981556200,0.560115396976471
981559800,0.30713924765586853
981563400,0.30713924765586853
981567000,0.07409751415252686
981570600,0.12161363661289215
981574200,0.28984174132347107
981577800,0.28984174132347107
981581400,0.7138192653656006
981585000,0.9089062809944153
981588600,0.9950899481773376
981592200,0.9950899481773376
981595800,0.8308545351028442
981599400,0.6000041961669922
981603000,0.3478913903236389
981606600,0.3478913903236389
981610200,0.08227510750293732
981613800,0.11201754957437515
981617400,0.27524155378341675
981621000,0.27524155378341675
981624600,0.74175626039505
981628200,0.9853025078773499
981631800,1.1203043460845947
981635400,1.1203043460845947
981639000,1.0048881769180298
981642600,0.7647184133529663
981646200,0.46895235776901245
981649800,0.46895235776901245
981653400,0.06921714544296265
981657000,0.015635190531611443
981660600,0.1106983944773674
981664200,0.1106983944773674
981667800,0.527601420879364
981671400,0.7880055904388428
981675000,0.9692913293838501
981678600,0.9692913293838501
981682200,0.9650561213493347
981685800,0.780112087726593
981689400,0.5194107890129089
981693000,0.5194107890129089
981696600,0.12210433185100555
981700200,0.04892987757921219
981703800,0.1275266408920288
981707400,0.1275266408920288
981711000,0.5498440265655518
981714600,0.8400527238845825
981718200,1.0595406293869019
981721800,1.0595406293869019
981725400,1.1094533205032349
981729000,0.9251254796981812
981732600,0.6352065205574036
981736200,0.6352065205574036
981739800,0.11996809393167496
981743400,-0.04291362687945366
981747000,-0.051437895745038986
981750600,-0.051437895745038986
981754200,0.268560528755188
981757800,0.5467969179153442
981761400,0.7958816289901733
981765000,0.7958816289901733
981768600,0.9625415205955505
981772200,0.8584269285202026
981775800,0.6395347118377686
981779400,0.6395347118377686
981783000,0.18998757004737854
981786600,0.034038253128528595
981790200,0.02741229720413685
981793800,0.02741229720413685
981797400,0.36562830209732056
981801000,0.6658608913421631
981804600,0.9458371996879578
981808200,0.9458371996879578
981811800,1.1750397682189941
981815400,1.0852282047271729
981819000,0.8491892218589783
981822600,0.8491892218589783
981826200,0.29766812920570374
981829800,0.046451736241579056
981833400,-0.07154686748981476
981837000,-0.07154686748981476
981840600,0.09265169501304626
981844200,0.33830347657203674
981847800,0.6058968305587769
981851400,0.6058968305587769
981855000,0.8998928666114807
981858600,0.8826523423194885
981862200,0.7286185026168823
981865800,0.7286185026168823
981869400,0.28084275126457214
981873000,0.05425640568137169
981876600,-0.056025393307209015
981880200,-0.056025393307209015
981883800,0.1155293807387352
981887400,0.3772504925727844
981891000,0.6712646484375
981894600,0.6712646484375
981898200,1.0304031372070312
981901800,1.0472068786621094
