,pipeline_type,init_metric,final_metric,tuning_time,iter_num,dataset
60,complex,189.96909343900603,127.74169805860969,622.6975914,100000,reg_delta_ailerons.csv
61,complex,189.96909343900603,127.73652161452708,623.2582009000001,100000,reg_delta_ailerons.csv
62,complex,189.96909343900603,127.74169805860969,623.7164981000001,100000,reg_delta_ailerons.csv
63,complex,189.96909343900603,127.7369234863247,624.5886636999999,100000,reg_delta_ailerons.csv
64,complex,189.96909343900603,127.73652161452708,622.6719086000003,100000,reg_delta_ailerons.csv
65,complex,189.96909343900603,127.74169805860969,624.7664899000001,100000,reg_delta_ailerons.csv
66,complex,189.96909343900603,127.73652161452708,623.0881214000005,100000,reg_delta_ailerons.csv
67,complex,189.96909343900603,129.51804087509643,625.7945646999997,100000,reg_delta_ailerons.csv
68,complex,189.96909343900603,129.54061922703428,621.7611477,100000,reg_delta_ailerons.csv
69,complex,189.96909343900603,127.73695642251698,625.1746112999999,100000,reg_delta_ailerons.csv
70,complex,189.96909343900603,127.74662388482862,624.4339693000002,100000,reg_delta_ailerons.csv
71,complex,189.96909343900603,127.74537714164951,624.5317089,100000,reg_delta_ailerons.csv
72,complex,189.96909343900603,129.52380431592252,622.1666862999991,100000,reg_delta_ailerons.csv
73,complex,189.96909343900603,127.74662388482862,623.12817,100000,reg_delta_ailerons.csv
74,complex,189.96909343900603,129.30089230612504,626.1389603999996,100000,reg_delta_ailerons.csv
75,complex,189.96909343900603,129.32407197351017,623.4779866000008,100000,reg_delta_ailerons.csv
76,complex,189.96909343900603,127.74662388482862,623.3298998999999,100000,reg_delta_ailerons.csv
77,complex,189.96909343900603,127.74971017815902,623.7859407999986,100000,reg_delta_ailerons.csv
78,complex,189.96909343900603,127.73695642251698,622.4672458000005,100000,reg_delta_ailerons.csv
79,complex,189.96909343900603,129.5212781773918,623.9229034,100000,reg_delta_ailerons.csv
80,complex,189.96909343900603,127.74662388482862,627.1236491,100000,reg_delta_ailerons.csv
81,complex,189.96909343900603,127.7369234863247,623.2004424999996,100000,reg_delta_ailerons.csv
82,complex,189.96909343900603,129.326032161929,627.2615537000001,100000,reg_delta_ailerons.csv
83,complex,189.96909343900603,129.5325978390437,626.5572391999995,100000,reg_delta_ailerons.csv
84,complex,189.96909343900603,127.73561442746964,624.0580953000008,100000,reg_delta_ailerons.csv
85,complex,189.96909343900603,127.73049485496756,627.1215056000001,100000,reg_delta_ailerons.csv
86,complex,189.96909343900603,127.74169805860969,623.1823841000005,100000,reg_delta_ailerons.csv
87,complex,189.96909343900603,127.74662388482862,625.4918995000007,100000,reg_delta_ailerons.csv
88,complex,189.96909343900603,127.74106712171807,622.9956921999983,100000,reg_delta_ailerons.csv
89,complex,189.96909343900603,127.74169805860969,624.718487099999,100000,reg_delta_ailerons.csv
