"Date","Height","U.component","V.component","gap","gap_center"
"2007-02-02",0.6481,-0.0947,0.0485,0.6481,0.6481
"2007-02-03",0.65,-0.1007,0.0562,0.65,0.65
"2007-02-04",0.6556,-0.106,0.0772,0.6556,0.6556
"2007-02-05",0.6579,-0.1077,0.0893,0.6579,0.6579
"2007-02-06",0.6611,-0.1014,0.1007,0.6611,0.6611
"2007-02-07",0.6693,-0.1078,0.1087,0.6693,0.6693
"2007-02-08",0.6755,-0.1188,0.1085,0.6755,0.6755
"2007-02-09",0.6816,-0.1178,0.108,0.6816,0.6816
"2007-02-10",0.687,-0.1298,0.0941,0.687,0.687
"2007-02-11",0.694,-0.1343,0.0883,0.694,0.694
"2007-02-12",0.698,-0.1619,0.0655,0.698,0.698
"2007-02-13",0.6989,-0.171,0.0597,0.6989,0.6989
"2007-02-14",0.7045,-0.173,0.0531,0.7045,0.7045
"2007-02-15",0.7075,-0.1844,0.0386,0.7075,0.7075
"2007-02-16",0.7113,-0.1831,0.0308,0.7113,0.7113
"2007-02-17",0.7151,-0.186,0.0192,0.7151,0.7151
"2007-02-18",0.7168,-0.1859,0.011,0.7168,0.7168
"2007-02-19",0.7211,-0.1941,0.0136,0.7211,0.7211
"2007-02-20",0.7233,-0.1978,0.0108,0.7233,0.7233
"2007-02-21",0.7235,-0.2081,0.006,0.7235,0.7235
"2007-02-22",0.7251,-0.2112,0.0082,0.7251,0.7251
"2007-02-23",0.726,-0.2198,0.0138,0.726,0.726
"2007-02-24",0.7311,-0.2405,0.0236,0.7311,0.7311
"2007-02-25",0.7321,-0.2543,0.0295,0.7321,0.7321
"2007-02-26",0.7359,-0.2673,0.0407,0.7359,0.7359
"2007-02-27",0.7383,-0.2813,0.0454,0.7383,0.7383
"2007-02-28",0.7387,-0.2795,0.059,0.7387,0.7387
"2007-03-01",0.7415,-0.3026,0.0614,0.7415,0.7415
"2007-03-02",0.7433,-0.306,0.0601,0.7433,0.7433
"2007-03-03",0.7447,-0.3276,0.0687,0.7447,0.7447
"2007-03-04",0.7494,-0.3427,0.0602,0.7494,0.7494
"2007-03-05",0.7519,-0.3483,0.0679,0.7519,0.7519
"2007-03-06",0.7533,-0.3539,0.066,0.7533,0.7533
"2007-03-07",0.7531,-0.3632,0.0511,0.7531,0.7531
"2007-03-08",0.755,-0.3632,0.0518,0.755,0.755
"2007-03-09",0.7538,-0.3588,0.0437,0.7538,0.7538
"2007-03-10",0.7549,-0.3479,0.0343,0.7549,0.7549
"2007-03-11",0.7535,-0.3445,0.0241,0.7535,0.7535
"2007-03-12",0.75,-0.3363,0.0085,0.75,0.75
"2007-03-13",0.7487,-0.3338,-0.0252,0.7487,0.7487
"2007-03-14",0.7449,-0.3113,-0.0457,0.7449,0.7449
"2007-03-15",0.7418,-0.3121,-0.0607,0.7418,0.7418
"2007-03-16",0.738,-0.2933,-0.0716,0.738,0.738
"2007-03-17",0.7331,-0.2908,-0.0829,0.7331,0.7331
"2007-03-18",0.7277,-0.2899,-0.0929,0.7277,0.7277
"2007-03-19",0.7214,-0.2848,-0.1005,0.7214,0.7214
"2007-03-20",0.715,-0.285,-0.097,0.715,0.715
"2007-03-21",0.7102,-0.2922,-0.1031,0.7102,0.7102
"2007-03-22",0.7049,-0.2964,-0.0857,0.7049,0.7049
"2007-03-23",0.7034,-0.3077,-0.0825,0.7034,0.7034
"2007-03-24",0.6999,-0.3105,-0.0656,0.6999,0.6999
"2007-03-25",0.6949,-0.319,-0.0638,0.6949,0.6949
"2007-03-26",0.6922,-0.3197,-0.0485,0.6922,0.6922
"2007-03-27",0.6892,-0.3209,-0.0493,0.6892,0.6892
"2007-03-28",0.6864,-0.3182,-0.0489,0.6864,0.6864
"2007-03-29",0.6826,-0.32,-0.0457,0.6826,0.6826
"2007-03-30",0.6752,-0.3068,-0.05,0.6752,0.6752
"2007-03-31",0.6724,-0.2895,-0.0422,0.6724,0.6724
"2007-04-01",0.6693,-0.2729,-0.0529,0.6693,0.6693
"2007-04-02",0.6694,-0.2635,-0.0356,0.6694,0.6694
"2007-04-03",0.667,-0.2406,-0.0404,0.667,0.667
"2007-04-04",0.6668,-0.2349,-0.0469,0.6668,0.6668
"2007-04-05",0.6666,-0.2209,-0.0305,0.6666,0.6666
"2007-04-06",0.6664,-0.1957,-0.0391,0.6664,0.6664
"2007-04-07",0.6672,-0.1759,-0.0293,0.6672,0.6672
"2007-04-08",0.6692,-0.1666,-0.003,0.6692,0.6692
"2007-04-09",0.6714,-0.136,0.0162,0.6714,0.6714
"2007-04-10",0.674,-0.1135,0.0242,0.674,0.674
"2007-04-11",0.6759,-0.0748,0.0346,0.6759,0.6759
"2007-04-12",0.6784,-0.0499,0.0457,0.6784,0.6784
"2007-04-13",0.684,-0.0195,0.0487,0.684,0.684
"2007-04-14",0.6902,0.0181,0.0636,0.6902,0.6902
"2007-04-15",0.6981,0.0403,0.09,0.6981,0.6981
"2007-04-16",0.7051,0.0745,0.1005,0.7051,0.7051
"2007-04-17",0.7103,0.1188,0.1287,0.7103,0.7103
"2007-04-18",0.7175,0.1356,0.1276,0.7175,0.7175
"2007-04-19",0.7251,0.1628,0.1338,0.7251,0.7251
"2007-04-20",0.7355,0.1736,0.1494,0.7355,0.7355
"2007-04-21",0.7418,0.1914,0.1645,0.7418,0.7418
"2007-04-22",0.7522,0.2013,0.185,0.7522,0.7522
"2007-04-23",0.7602,0.198,0.193,0.7602,0.7602
"2007-04-24",0.771,0.1824,0.2122,0.771,0.771
"2007-04-25",0.7815,0.1681,0.2265,0.7815,0.7815
"2007-04-26",0.7933,0.1467,0.2438,0.7933,0.7933
"2007-04-27",0.8068,0.1227,0.2631,0.8068,0.8068
"2007-04-28",0.8186,0.0872,0.2747,0.8186,0.8186
"2007-04-29",0.831,0.0544,0.2815,0.831,0.831
"2007-04-30",0.8424,-0.0025,0.2935,0.8424,0.8424
"2007-05-01",0.8549,-0.0397,0.2722,0.8549,0.8549
"2007-05-02",0.8648,-0.0748,0.2487,0.8648,0.8648
"2007-05-03",0.8763,-0.1189,0.2396,0.8763,0.8763
"2007-05-04",0.8851,-0.157,0.219,0.8851,0.8851
"2007-05-05",0.8925,-0.1936,0.1933,0.8925,0.8925
"2007-05-06",0.899,-0.234,0.1695,0.899,0.899
"2007-05-07",0.8991,-0.2613,0.1387,0.8991,0.8991
"2007-05-08",0.8999,-0.2898,0.1111,0.8999,0.8999
"2007-05-09",0.9007,-0.3272,0.0795,0.9007,0.9007
"2007-05-10",0.8986,-0.3463,0.0514,0.8986,0.8986
"2007-05-11",0.8977,-0.3586,0.0305,0.8977,0.8977
"2007-05-12",0.8925,-0.3842,0.005,0.8925,0.8925
"2007-05-13",0.886,-0.3979,-0.0104,0.886,0.886
"2007-05-14",0.8765,-0.4149,-0.0329,0.8765,0.8765
"2007-05-15",0.8681,-0.4265,-0.0404,0.8681,0.8681
"2007-05-16",0.8569,-0.4335,-0.0712,0.8569,0.8569
"2007-05-17",0.8466,-0.446,-0.0895,0.8466,0.8466
"2007-05-18",0.8355,-0.4548,-0.1078,0.8355,0.8355
"2007-05-19",0.8265,-0.4727,-0.1158,0.8265,0.8265
"2007-05-20",0.8148,-0.4703,-0.1161,0.818281545985514,0.8148
"2007-05-21",0.8043,-0.4863,-0.1115,0.810223412685905,0.8043
"2007-05-22",0.7951,-0.4652,-0.0981,0.80232463852249,0.7951
"2007-05-23",0.7859,-0.4554,-0.1037,0.794584261916583,0.7859
"2007-05-24",0.7781,-0.4562,-0.1069,0.787001321289502,0.7781
"2007-05-25",0.7709,-0.4543,-0.1231,0.779574855062562,0.7709
"2007-05-26",0.7628,-0.4376,-0.1223,0.772303901657078,0.7628
"2007-05-27",0.7588,-0.4431,-0.1028,0.765187499494367,0.7588
"2007-05-28",0.7542,-0.43,-0.103,0.758224686995744,0.7542
"2007-05-29",0.7512,-0.4138,-0.0889,0.751414502582525,0.7512
"2007-05-30",0.7493,-0.3955,-0.0829,0.744755984676026,0.7493
"2007-05-31",0.7481,-0.3669,-0.0811,0.738248171697563,0.7481
"2007-06-01",0.7491,-0.362,-0.0657,0.731890102068451,0.7491
"2007-06-02",0.7466,-0.3272,-0.0567,0.725680814210007,0.7466
"2007-06-03",0.7461,-0.2951,-0.0534,0.719619346543546,0.7461
"2007-06-04",0.7449,-0.2659,-0.0326,0.713704737490383,0.7449
"2007-06-05",0.7451,-0.2429,-0.03,0.707936025471836,0.7451
"2007-06-06",0.7436,-0.2236,-0.0196,0.702312248909219,0.7436
"2007-06-07",0.7422,-0.1991,-0.0219,0.696832446223848,0.7422
"2007-06-08",0.7424,-0.1944,-0.0208,0.69149565583704,0.7424
"2007-06-09",0.741,-0.1678,-0.0091,0.68630091617011,0.741
"2007-06-10",0.738,-0.1724,-0.0032,0.681247265644373,0.738
"2007-06-11",0.7358,-0.1683,0.0086,0.676333742681146,0.7358
"2007-06-12",0.7359,-0.1692,0.0115,0.671559385701745,0.7359
"2007-06-13",0.7348,-0.169,0.0164,0.666923233127485,0.7348
"2007-06-14",0.7331,-0.1656,0.0189,0.662424323379682,0.7331
"2007-06-15",0.7328,-0.1629,0.0097,0.658061694879652,0.7328
"2007-06-16",0.7299,-0.1598,0.0072,0.653834386048711,0.7299
"2007-06-17",0.7283,-0.1488,0.0022,0.649741435308174,0.7283
"2007-06-18",0.7262,-0.1384,-0.0021,0.645781881079358,0.7262
"2007-06-19",0.7252,-0.1352,-0.0067,0.641954761783577,0.7252
"2007-06-20",0.7201,-0.1149,-0.0145,0.638259115842149,0.7201
"2007-06-21",0.7176,-0.1022,-0.0166,0.634693981676389,0.7176
"2007-06-22",0.7179,-0.097,-0.0165,0.631258397707612,0.7179
"2007-06-23",0.7163,-0.0912,-0.0224,0.627951402357134,0.7163
"2007-06-24",0.7139,-0.0836,-0.0203,0.624772034046272,0.7139
"2007-06-25",0.7119,-0.0631,-0.03,0.621719331196341,0.7119
"2007-06-26",0.7101,-0.0407,-0.0229,0.618792332228656,0.7101
"2007-06-27",0.7089,-0.0269,-0.0116,0.615990075564535,0.7089
"2007-06-28",0.7102,-0.0082,-0.0109,0.613311599625291,0.7102
"2007-06-29",0.7098,-6e-04,-0.0113,0.610755942832243,0.7098
"2007-06-30",0.7101,0.0129,-0.0117,0.608322143606704,0.7101
"2007-07-01",0.7118,0.0247,-0.0015,0.606009240369991,0.7118
"2007-07-02",0.7123,0.007,-0.0024,0.60381627154342,0.7123
"2007-07-03",0.7143,-0.0064,0.002,0.601742275548306,0.7143
"2007-07-04",0.7158,-0.0106,-0.0116,0.599786290805966,0.7158
"2007-07-05",0.7159,-0.0153,-0.0136,0.597947355737715,0.7159
"2007-07-06",0.7145,-0.0325,-0.0176,0.596224508764869,0.7145
"2007-07-07",0.7172,-0.0369,-0.0241,0.594616788308743,0.7172
"2007-07-08",0.7163,-0.0318,-0.0239,0.593123232790655,0.7163
"2007-07-09",0.7176,-0.0312,-0.0248,0.591742880631918,0.7176
"2007-07-10",0.7187,-0.0388,-0.0357,0.59047477025385,0.7187
"2007-07-11",0.7172,-0.0375,-0.0319,0.589317940077766,0.7172
"2007-07-12",0.7174,-0.0339,-0.0346,0.588271428524982,0.7174
"2007-07-13",0.7163,-0.039,-0.0324,0.587334274016814,0.7163
"2007-07-14",0.7164,-0.038,-0.0275,0.586505514974577,0.7164
"2007-07-15",0.7167,-0.0263,-0.0228,0.585784189819587,0.7167
"2007-07-16",0.7173,-0.0171,-0.0256,0.585169336973161,0.7173
"2007-07-17",0.7172,-0.0038,-0.0233,0.584659994856613,0.7172
"2007-07-18",0.7169,0.0151,-0.0332,0.58425520189126,0.7169
"2007-07-19",0.7175,0.025,-0.0241,0.583953996498418,0.7175
"2007-07-20",0.7183,0.0385,-0.0265,0.583755417099402,0.7183
"2007-07-21",0.7198,0.0469,-0.0131,0.583658502115528,0.7198
"2007-07-22",0.7202,0.0663,-0.0096,0.583662289968112,0.7202
"2007-07-23",0.7226,0.0873,0.0042,0.58376581907847,0.7226
"2007-07-24",0.7257,0.0941,0.0091,0.583968127867918,0.7257
"2007-07-25",0.7281,0.1005,5e-04,0.584268254757771,0.7281
"2007-07-26",0.731,0.1018,-6e-04,0.584665238169346,0.731
"2007-07-27",0.7333,0.0921,0.0045,0.585158116523957,0.7333
"2007-07-28",0.7361,0.0981,0.0013,0.585745928242921,0.7361
"2007-07-29",0.7417,0.0991,-0.0061,0.586427711747554,0.7417
"2007-07-30",0.7437,0.0989,-0.019,0.587202505459172,0.7437
"2007-07-31",0.7451,0.0933,-0.0171,0.58806934779909,0.7451
"2007-08-01",0.7463,0.0903,-0.0207,0.589027277188624,0.7463
"2007-08-02",0.7455,0.094,-0.0221,0.59007533204909,0.7455
"2007-08-03",0.7461,0.1009,-0.0216,0.591212550801803,0.7461
"2007-08-04",0.7459,0.1027,-0.0209,0.592437971868081,0.7459
"2007-08-05",0.7444,0.114,-0.0219,0.593750633669237,0.7444
"2007-08-06",0.7422,0.1258,-0.0164,0.595149574626589,0.7422
"2007-08-07",0.7398,0.1333,-0.0104,0.596633833161452,0.7398
"2007-08-08",0.7409,0.1403,-0.0015,0.598202447695141,0.7409
"2007-08-09",0.7383,0.1478,0.0069,0.599854456648974,0.7383
"2007-08-10",0.7376,0.1616,0.004,0.601588898444264,0.7376
"2007-08-11",0.7339,0.1776,0.0036,0.603404811502329,0.7339
"2007-08-12",0.7317,0.1968,0.0037,0.605301234244484,0.7317
"2007-08-13",0.7267,0.2195,0.0131,0.607277205092045,0.7267
"2007-08-14",0.7228,0.2349,0.0093,0.609331762466328,0.7228
"2007-08-15",0.7216,0.2431,0.0161,0.611463944788648,0.7216
"2007-08-16",0.7185,0.2583,0.0216,0.613672790480321,0.7185
"2007-08-17",0.7165,0.2674,0.0346,0.615957337962664,0.7165
"2007-08-18",0.7142,0.2618,0.0421,0.618316625656992,0.7142
"2007-08-19",0.7142,0.2696,0.0463,0.62074969198462,0.7142
"2007-08-20",0.7145,0.2734,0.0422,0.623255575366865,0.7145
"2007-08-21",0.7154,0.2777,0.0405,0.625833314225042,0.7154
"2007-08-22",0.7162,0.2897,0.0202,0.628481946980468,0.7162
"2007-08-23",0.7156,0.2987,0.0047,0.631200512054457,0.7156
"2007-08-24",0.7159,0.3014,-0.0024,0.633988047868327,0.7159
"2007-08-25",0.715,0.3173,-0.0183,0.636843592843391,0.715
"2007-08-26",0.713,0.3346,-0.0327,0.639766185400968,0.713
"2007-08-27",0.7119,0.3412,-0.0412,0.642754863962372,0.7119
"2007-08-28",0.7116,0.3475,-0.0495,0.645808666948918,0.7116
"2007-08-29",0.7126,0.3629,-0.0559,0.648926632781924,0.7126
"2007-08-30",0.7108,0.3663,-0.0631,0.652107799882705,0.7108
"2007-08-31",0.7085,0.3758,-0.071,0.655351206672576,0.7085
"2007-09-01",0.7068,0.3709,-0.0872,0.658655891572853,0.7068
"2007-09-02",0.7047,0.378,-0.1008,0.662020893004852,0.7047
"2007-09-03",0.7046,0.3814,-0.1031,0.66544524938989,0.7046
"2007-09-04",0.7073,0.3882,-0.1117,0.668927999149281,0.7073
"2007-09-05",0.7093,0.3997,-0.0996,0.672468180704342,0.7093
"2007-09-06",0.7121,0.4084,-0.0848,0.676064832476388,0.7121
"2007-09-07",0.7145,0.4206,-0.0824,0.679716992886735,0.7145
"2007-09-08",0.7175,0.4071,-0.0848,0.6834237003567,0.7175
"2007-09-09",0.7184,0.4167,-0.0891,0.687183993307597,0.7184
"2007-09-10",0.7221,0.4077,-0.0916,0.690996910160743,0.7221
"2007-09-11",0.7231,0.4072,-0.0969,0.694861489337453,0.7231
"2007-09-12",0.7244,0.4031,-0.0985,0.698776769259044,0.7244
"2007-09-13",0.7261,0.3908,-0.1025,0.702741788346831,0.7261
"2007-09-14",0.7273,0.3687,-0.1207,0.70675558502213,0.7273
"2007-09-15",0.7257,0.3699,-0.1294,0.710817197706256,0.7257
"2007-09-16",0.7237,0.3591,-0.1486,0.714925664820526,0.7237
"2007-09-17",0.724,0.3593,-0.16,0.719080024786255,0.724
"2007-09-18",0.722,0.3607,-0.1677,0.72327931602476,0.722
"2007-09-19",0.7183,0.3639,-0.1566,0.727522576957355,0.7183
"2007-09-20",0.715,0.3617,-0.162,0.731808846005357,0.715
"2007-09-21",0.7143,0.3586,-0.1618,0.736137161590082,0.7143
"2007-09-22",0.7074,0.373,-0.171,0.740506562132845,0.7074
"2007-09-23",0.7063,0.3853,-0.1658,0.744916086054963,0.7063
"2007-09-24",0.6982,0.4049,-0.1627,0.749364771777751,0.6982
"2007-09-25",0.6987,0.4089,-0.1467,0.753851657722524,0.6987
"2007-09-26",0.6946,0.4385,-0.1511,0.758375782310599,0.6946
"2007-09-27",0.6905,0.4382,-0.1411,0.762936183963292,0.6905
"2007-09-28",0.6836,0.4589,-0.129,0.767531901101917,0.6836
"2007-09-29",0.6796,0.4656,-0.128,0.772161972147792,0.6796
"2007-09-30",0.6759,0.4732,-0.12,0.776825435522232,0.6759
"2007-10-01",0.6715,0.4682,-0.1285,0.781521329646553,0.6715
"2007-10-02",0.6669,0.4721,-0.1141,0.78624869294207,0.6669
"2007-10-03",0.6637,0.4651,-0.091,0.791006563830099,0.6637
"2007-10-04",0.6608,0.4508,-0.0735,0.795793980731957,0.6608
"2007-10-05",0.6554,0.4432,-0.0533,0.800609982068959,0.6554
"2007-10-06",0.6521,0.4325,-0.0403,0.80545360626242,0.6521
"2007-10-07",0.6474,0.4312,-0.0468,0.810323891733657,0.6474
"2007-10-08",0.6472,0.4078,-0.0373,0.815219876903986,0.6472
"2007-10-09",0.6408,0.3783,-0.0222,0.820140600194721,0.6408
"2007-10-10",0.6418,0.3552,0.0017,0.82508510002718,0.6418
"2007-10-11",0.6399,0.3335,0.0128,0.830052414822678,0.6399
"2007-10-12",0.637,0.3184,0.0305,0.83504158300253,0.637
"2007-10-13",0.6332,0.2911,0.0457,0.840051642988053,0.6332
"2007-10-14",0.633,0.2752,0.0463,0.845081633200562,0.633
"2007-10-15",0.6293,0.2486,0.0518,0.850130592061373,0.6293
"2007-10-16",0.6271,0.2209,0.0575,0.855197557991803,0.6271
"2007-10-17",0.6257,0.1982,0.0586,0.860281569413166,0.6257
"2007-10-18",0.622,0.1855,0.057,0.865381664746778,0.622
"2007-10-19",0.6174,0.1679,0.0359,0.870496882413956,0.6174
"2007-10-20",0.6123,0.1595,0.0296,0.875626260836015,0.6123
"2007-10-21",0.6078,0.1602,0.0214,0.880768838434271,0.6078
"2007-10-22",0.6027,0.1602,0.0119,0.88592365363004,0.6027
"2007-10-23",0.598,0.1749,0.0088,0.891089744844638,0.598
"2007-10-24",0.5953,0.1866,0.0168,0.896266150499379,0.5953
"2007-10-25",0.5903,0.2241,-0.0036,0.901451909015581,0.5903
"2007-10-26",0.5859,0.252,-0.0107,0.90664605881456,0.5859
"2007-10-27",0.5796,0.2785,-0.0256,0.91184763831763,0.5796
"2007-10-28",0.575,0.2814,-0.0249,0.917055685946108,0.575
"2007-10-29",0.5688,0.305,-0.0131,0.922269240121309,0.5688
"2007-10-30",0.5656,0.3231,-0.006,0.92748733926455,0.5656
"2007-10-31",0.5599,0.3252,-0.0166,0.932709021797145,0.5599
"2007-11-01",0.5565,0.3326,-0.0084,0.937933326140412,0.5565
"2007-11-02",0.5527,0.3386,0.0054,0.943159290715666,0.5527
"2007-11-03",0.547,0.3213,0.0221,0.948385953944222,0.547
"2007-11-04",0.5436,0.3133,0.033,0.953612354247396,0.5436
"2007-11-05",0.5422,0.2816,0.0411,0.958837530046505,0.5422
"2007-11-06",0.539,0.2716,0.0316,0.964060519762864,0.539
"2007-11-07",0.5405,0.2295,0.0428,0.969280361817788,0.5405
"2007-11-08",0.5396,0.2319,0.0477,0.974496094632594,0.5396
"2007-11-09",0.5366,0.2149,0.0507,0.979706756628598,0.5366
"2007-11-10",0.5344,0.2096,0.0575,0.984911386227114,0.5344
"2007-11-11",0.5313,0.188,0.0653,0.99010902184946,0.5313
"2007-11-12",0.5293,0.1749,0.0756,0.995298701916951,0.5293
"2007-11-13",0.527,0.1526,0.0809,1.0004794648509,0.527
"2007-11-14",0.525,0.1341,0.0826,1.00565034907263,0.525
"2007-11-15",0.5204,0.1219,0.0866,1.01081039300345,0.5204
"2007-11-16",0.5162,0.1243,0.1037,1.01595863506468,0.5162
"2007-11-17",0.5113,0.1187,0.1067,1.02109411367763,0.5113
"2007-11-18",0.5071,0.1086,0.1164,1.02621586726362,0.5071
"2007-11-19",0.5023,0.1033,0.1301,1.03132293424397,0.5023
"2007-11-20",0.5005,0.103,0.136,1.03641435303999,0.5005
"2007-11-21",0.5005,0.0886,0.1422,1.041489162073,0.5005
"2007-11-22",0.4977,0.0882,0.1435,1.04654639976431,0.4977
"2007-11-23",0.495,0.0822,0.1358,1.05158510453523,0.495
"2007-11-24",0.4906,0.0836,0.1242,1.0566043148071,0.4906
"2007-11-25",0.4896,0.0791,0.1159,1.06160306900121,0.4896
"2007-11-26",0.4881,0.0897,0.1288,1.06658040553889,0.4881
"2007-11-27",0.4863,0.0877,0.1199,1.07153536284145,0.4863
"2007-11-28",0.4879,0.0794,0.1275,1.07646697933021,0.4879
"2007-11-29",0.4895,0.0896,0.1269,1.08137429342649,0.4895
"2007-11-30",0.4942,0.0825,0.1271,1.08625634355159,0.4942
"2007-12-01",0.4934,0.0651,0.1157,1.09111216812684,0.4934
"2007-12-02",0.4981,0.0478,0.1318,1.09594080557355,0.4981
"2007-12-03",0.5022,0.0603,0.1386,1.10074129431303,0.5022
"2007-12-04",0.5086,0.0655,0.1334,1.10551267276661,0.5086
"2007-12-05",0.511,0.0497,0.1119,1.1102539793556,0.511
"2007-12-06",0.5112,0.0717,0.0805,1.11496425250131,0.5112
"2007-12-07",0.5133,0.0733,0.0666,1.11964253062506,0.5133
"2007-12-08",0.51,0.0863,0.0567,1.12428785214817,0.51
"2007-12-09",0.5101,0.0945,0.045,1.12889925549195,0.5101
"2007-12-10",0.5105,0.1056,0.0422,1.13347577907772,0.5105
"2007-12-11",0.512,0.1155,0.0411,1.13801646132679,0.512
"2007-12-12",0.5137,0.1025,0.0343,1.14252034066048,0.5137
"2007-12-13",0.5148,0.1029,0.0368,1.14698645550011,0.5148
"2007-12-14",0.5154,0.1131,0.0427,1.15141384426698,0.5154
"2007-12-15",0.5155,0.1095,0.0319,1.15580154538243,0.5155
"2007-12-16",0.516,0.1027,0.0353,1.16014859726775,0.516
"2007-12-17",0.5153,0.1077,0.0396,1.16445403834428,0.5153
"2007-12-18",0.516,0.0964,0.044,1.16871690703332,0.516
"2007-12-19",0.5177,0.0761,0.0504,1.17293624175618,0.5177
"2007-12-20",0.5162,0.0742,0.0551,1.1771110809342,0.5162
"2007-12-21",0.5164,0.0762,0.062,1.18124046298867,0.5164
"2007-12-22",0.5165,0.0671,0.07,1.18532342634093,0.5165
"2007-12-23",0.5165,0.0716,0.064,1.18935900941227,0.5165
"2007-12-24",0.5168,0.0682,0.0752,1.19334625062403,0.5168
"2007-12-25",0.5145,0.0758,0.0786,1.19728418839751,0.5145
"2007-12-26",0.5149,0.0868,0.0811,1.20117186115403,0.5149
"2007-12-27",0.5162,0.0866,0.0851,1.20500830731491,0.5162
"2007-12-28",0.5175,0.1019,0.0937,1.20879256530146,0.5175
"2007-12-29",0.5175,0.1174,0.085,1.21252367353499,0.5175
"2007-12-30",0.5174,0.1342,0.0871,1.21620067043684,0.5174
"2007-12-31",0.5216,0.1379,0.0872,1.2198225944283,0.5216
"2008-01-01",0.5252,0.1561,0.0916,1.2233884839307,0.5252
"2008-01-02",0.529,0.1556,0.0948,1.22689737736534,0.529
"2008-01-03",0.5301,0.1511,0.086,1.23034831315356,0.5301
"2008-01-04",0.535,0.1344,0.0825,1.23374032971666,0.535
"2008-01-05",0.5361,0.1255,0.0739,1.23707246547596,0.5361
"2008-01-06",0.5383,0.1212,0.0553,1.24034375885277,0.5383
"2008-01-07",0.5388,0.1161,0.0566,1.24355324826841,0.5388
"2008-01-08",0.5386,0.115,0.0476,1.2466999721442,0.5386
"2008-01-09",0.54,0.1033,0.0561,1.24978296890145,0.54
"2008-01-10",0.54,0.0999,0.0562,1.25280127696148,0.54
"2008-01-11",0.5397,0.0896,0.057,1.2557539347456,0.5397
"2008-01-12",0.539,0.0784,0.0587,1.25863998067513,0.539
"2008-01-13",0.5375,0.0619,0.0605,1.26145845317139,0.5375
"2008-01-14",0.5366,0.0467,0.0759,1.26420839065569,0.5366
"2008-01-15",0.5365,0.0461,0.0783,1.26688883154934,0.5365
"2008-01-16",0.5359,0.0439,0.0817,1.26949881427367,0.5359
"2008-01-17",0.5359,0.0616,0.08,1.27203737724999,0.5359
"2008-01-18",0.5337,0.0688,0.0772,1.27450355889961,0.5337
"2008-01-19",0.5327,0.0756,0.0845,1.27689639764385,0.5327
"2008-01-20",0.5304,0.0945,0.067,1.27921493190403,0.5304
"2008-01-21",0.5285,0.1021,0.0647,1.28145820010145,0.5285
"2008-01-22",0.5324,0.1222,0.0555,1.28362524065745,0.5324
"2008-01-23",0.5323,0.119,0.0408,1.28571509199333,0.5323
"2008-01-24",0.5307,0.118,0.0444,1.28772679253041,0.5307
"2008-01-25",0.5301,0.1046,0.0389,1.28965938069,0.5301
"2008-01-26",0.5321,0.104,0.0319,1.29151189489343,0.5321
"2008-01-27",0.5328,0.0848,0.0404,1.293283373562,0.5328
"2008-01-28",0.5336,0.083,0.0422,1.29497285511704,0.5336
"2008-01-29",0.5354,0.085,0.0345,1.29657937797985,0.5354
"2008-01-30",0.5356,0.0742,0.0313,1.29810198057176,0.5356
"2008-01-31",0.5371,0.0756,0.0349,1.29953970131407,0.5371
"2008-02-01",0.5379,0.0691,0.0375,1.30089157862811,0.5379
"2008-02-02",0.5414,0.0523,0.0404,1.3021566509352,0.5414
"2008-02-03",0.5421,0.0555,0.0412,1.30333395665664,0.5421
"2008-02-04",0.5443,0.0493,0.0411,1.30442253421375,0.5443
"2008-02-05",0.5454,0.0378,0.0503,1.30542142202786,0.5454
"2008-02-06",0.5472,0.0294,0.0565,1.30632965852027,0.5472
"2008-02-07",0.548,0.0209,0.0644,1.3071462821123,0.548
"2008-02-08",0.5484,0.0256,0.062,1.30787033122526,0.5484
"2008-02-09",0.5516,0.0232,0.0633,1.30850084428048,0.5516
"2008-02-10",0.5541,0.0023,0.0659,1.30903685969926,0.5541
"2008-02-11",0.5583,-0.0073,0.0648,1.30947741590293,0.5583
"2008-02-12",0.5594,0.0035,0.0622,1.3098215513128,0.5594
"2008-02-13",0.56,-0.0091,0.0641,1.31006830435019,0.56
"2008-02-14",0.5632,-0.0226,0.0593,1.31021671343641,0.5632
"2008-02-15",0.5645,-0.0376,0.0582,1.31026581699277,0.5645
"2008-02-16",0.5662,-0.0474,0.0589,1.3102146534406,0.5662
"2008-02-17",0.5681,-0.0503,0.072,1.3100622612012,0.5681
"2008-02-18",0.5706,-0.0614,0.0839,1.3098076786959,0.5706
"2008-02-19",0.5726,-0.0679,0.0946,1.30944994434601,0.5726
"2008-02-20",0.5755,-0.0773,0.1041,1.30898809657285,0.5755
"2008-02-21",0.5793,-0.0885,0.1079,1.30842117379773,0.5793
"2008-02-22",0.5858,-0.0987,0.1196,1.30774821444196,0.5858
"2008-02-23",0.5929,-0.0916,0.1367,1.30696825692687,0.5929
"2008-02-24",0.5982,-0.0919,0.1574,1.30608033967377,0.5982
"2008-02-25",0.6005,-0.0829,0.1602,1.30508350110398,0.6005
"2008-02-26",0.601,-0.0796,0.1783,1.3039767796388,0.601
"2008-02-27",0.6049,-0.0916,0.1872,1.30275921369956,0.6049
"2008-02-28",0.6071,-0.0855,0.1892,1.30142984170758,0.6071
"2008-02-29",0.6085,-0.0835,0.1895,1.29998770208416,0.6085
