56_86,61_86,61_91,66_86,66_96,66_91
-0.07784245908260345,-0.13321126997470856,-0.14293749630451202,-0.1756916344165802,-0.19695399701595306,-0.18024121224880219
-0.06860822439193726,-0.11482736468315125,-0.12504036724567413,-0.15240250527858734,-0.16837182641029358,-0.15779715776443481
-0.05448998883366585,-0.09589450806379318,-0.12227122485637665,-0.14747290313243866,-0.18223565816879272,-0.15420947968959808
-0.08998052775859833,-0.14712516963481903,-0.14732983708381653,-0.19290746748447418,-0.19247430562973022,-0.17983144521713257
-0.09870645403862,-0.1349148154258728,-0.14153723418712616,-0.15401782095432281,-0.16355761885643005,-0.16647005081176758
-0.08898811787366867,-0.12970370054244995,-0.14005985856056213,-0.17110282182693481,-0.17513255774974823,-0.17312785983085632
-0.09775656461715698,-0.15875710546970367,-0.13579410314559937,-0.1836865097284317,-0.1627514511346817,-0.1841881424188614
-0.03874576836824417,-0.09117237478494644,-0.09299604594707489,-0.12278036028146744,-0.13458728790283203,-0.14623025059700012
-0.0644134134054184,-0.15020935237407684,-0.12384184449911118,-0.2004062980413437,-0.1678258627653122,-0.18341536819934845
-0.14437738060951233,-0.1955663561820984,-0.20587030053138733,-0.2073664367198944,-0.24129468202590942,-0.24501574039459229
-0.06861662864685059,-0.11890441179275513,-0.12214043736457825,-0.15137112140655518,-0.16316887736320496,-0.1655517816543579
-0.015058185905218124,-0.08459155261516571,-0.07083095610141754,-0.12177254259586334,-0.11114764213562012,-0.12374475598335266
0.024129623547196388,-0.05033387243747711,-0.03855403512716293,-0.07013094425201416,-0.07326890528202057,-0.09564639627933502
0.08844713866710663,0.0005264476640149951,0.00844226311892271,-0.06593214720487595,-0.05220824480056763,-0.06346628069877625
-0.03235463425517082,-0.13191001117229462,-0.08337954431772232,-0.1507824808359146,-0.0988013967871666,-0.14690902829170227
-0.07362809032201767,-0.1456652581691742,-0.1401708573102951,-0.1904437392950058,-0.17340604960918427,-0.18729837238788605
-0.07389237731695175,-0.13718156516551971,-0.13027098774909973,-0.15045838057994843,-0.15650175511837006,-0.18256667256355286
-0.028864983469247818,-0.10092481225728989,-0.08918445557355881,-0.1442214846611023,-0.12390486150979996,-0.1411106139421463
-0.05685824528336525,-0.12996920943260193,-0.10823173820972443,-0.15714026987552643,-0.12683594226837158,-0.15598107874393463
-0.05404103547334671,-0.0957646444439888,-0.11226575821638107,-0.12159360945224762,-0.1394062340259552,-0.14529086649417877
0.02808729000389576,-0.05910100042819977,-0.03779086843132973,-0.0961940735578537,-0.08346222341060638,-0.10319440066814423
0.0014254098059609532,-0.07450994104146957,-0.06954020261764526,-0.11591574549674988,-0.11023950576782227,-0.13253314793109894
-0.09936656802892685,-0.19289539754390717,-0.1439538151025772,-0.21522647142410278,-0.15906865894794464,-0.21418388187885284
-0.1649911105632782,-0.18790921568870544,-0.19887188076972961,-0.19216249883174896,-0.20650534331798553,-0.23538707196712494
-0.07063572853803635,-0.10953377187252045,-0.11921972036361694,-0.1507953405380249,-0.15303653478622437,-0.15975458920001984
-0.09414693713188171,-0.1614709198474884,-0.12741056084632874,-0.18156172335147858,-0.12523102760314941,-0.1721174269914627
-0.08226802200078964,-0.15269826352596283,-0.12671466171741486,-0.17984497547149658,-0.13932646811008453,-0.18433840572834015
-0.10816430300474167,-0.1561078280210495,-0.1524237096309662,-0.18378208577632904,-0.17573395371437073,-0.2008405178785324
-0.08476819097995758,-0.13766852021217346,-0.14552892744541168,-0.1854127198457718,-0.19366897642612457,-0.19662804901599884
-0.09199339151382446,-0.14602406322956085,-0.1429724246263504,-0.18596287071704865,-0.17817583680152893,-0.18450866639614105
-0.1417493224143982,-0.16665583848953247,-0.181714728474617,-0.20005321502685547,-0.20400358736515045,-0.20203061401844025
-0.1438009887933731,-0.16520453989505768,-0.17675067484378815,-0.20162463188171387,-0.19805923104286194,-0.19140833616256714
-0.10730286687612534,-0.14170590043067932,-0.14589263498783112,-0.16930536925792694,-0.162567600607872,-0.16792728006839752
-0.13106758892536163,-0.1926802545785904,-0.17299744486808777,-0.23669151961803436,-0.1904580295085907,-0.21662107110023499
-0.17062248289585114,-0.1977594643831253,-0.2050531804561615,-0.2230600118637085,-0.21486234664916992,-0.22780492901802063
-0.08017042279243469,-0.12171821296215057,-0.13117678463459015,-0.169658362865448,-0.1666412651538849,-0.16767899692058563
-0.09628170728683472,-0.15552844107151031,-0.14208893477916718,-0.1965615451335907,-0.16824442148208618,-0.18531140685081482
-0.08888984471559525,-0.16219639778137207,-0.12074477225542068,-0.19640596210956573,-0.12542469799518585,-0.17346589267253876
-0.06879299879074097,-0.11400091648101807,-0.11627501994371414,-0.1331595778465271,-0.13467937707901,-0.16440019011497498
-0.013161813840270042,-0.09143318235874176,-0.06987087428569794,-0.1508456915616989,-0.1203337013721466,-0.13305164873600006
-0.0409512035548687,-0.08574601262807846,-0.07908274978399277,-0.10859361290931702,-0.0937630757689476,-0.11057370901107788
0.009192758239805698,-0.04760422185063362,-0.047167371958494186,-0.0987522155046463,-0.08474316447973251,-0.09203006327152252
-0.04054498299956322,-0.07854121923446655,-0.10940607637166977,-0.11103536933660507,-0.16900818049907684,-0.13961775600910187
-0.05954919382929802,-0.13567452132701874,-0.1413741558790207,-0.17881464958190918,-0.22253887355327606,-0.2107200175523758
-0.012509494088590145,-0.058324601501226425,-0.11634994298219681,-0.10455572605133057,-0.21427755057811737,-0.15197448432445526
0.013014702126383781,-0.0857522189617157,-0.06583180278539658,-0.1374599039554596,-0.1343662589788437,-0.13073313236236572
-0.026995928958058357,-0.09223706275224686,-0.10385213792324066,-0.12518158555030823,-0.15965966880321503,-0.1453343629837036
-0.059929799288511276,-0.11929488927125931,-0.11237723380327225,-0.15218666195869446,-0.14869780838489532,-0.1489633321762085
-0.059137776494026184,-0.09665954113006592,-0.10718783736228943,-0.12252077460289001,-0.12488242983818054,-0.12984350323677063
-0.043804287910461426,-0.08975611627101898,-0.10135314613580704,-0.12231504172086716,-0.1306964010000229,-0.1324182003736496
-0.07027259469032288,-0.09978321939706802,-0.1258586347103119,-0.12641310691833496,-0.15296447277069092,-0.14474272727966309
-0.03874583542346954,-0.08017932623624802,-0.0985502079129219,-0.1172509714961052,-0.13471651077270508,-0.12198049575090408
-0.023249616846442223,-0.08169695734977722,-0.08947568386793137,-0.1154685914516449,-0.1286589652299881,-0.12282289564609528
0.04246721789240837,-0.027178363874554634,-0.02910149097442627,-0.06445770710706711,-0.07922391593456268,-0.07533831894397736
0.0718272402882576,-0.035272952169179916,-0.005298784468322992,-0.08132296055555344,-0.06112965941429138,-0.0717272236943245
-0.03757162392139435,-0.1208178922533989,-0.10581152886152267,-0.1452544778585434,-0.13700471818447113,-0.16402362287044525
-0.06988151371479034,-0.14402678608894348,-0.1271190345287323,-0.18768253922462463,-0.1597791165113449,-0.18741826713085175
-0.1294040083885193,-0.19472862780094147,-0.1801663637161255,-0.2209901660680771,-0.1923418939113617,-0.23099760711193085
-0.1688327044248581,-0.22371308505535126,-0.22573527693748474,-0.2535136640071869,-0.2448604851961136,-0.26653677225112915
-0.06423348933458328,-0.14345504343509674,-0.14809104800224304,-0.19458939135074615,-0.2222016453742981,-0.205368310213089
-0.07538126409053802,-0.14813990890979767,-0.1350858062505722,-0.18716740608215332,-0.17016494274139404,-0.17488154768943787
-0.16006840765476227,-0.17157918214797974,-0.23073746263980865,-0.18538151681423187,-0.27600497007369995,-0.22662217915058136
-0.052882302552461624,-0.1443759649991989,-0.1486274152994156,-0.16685651242733002,-0.26007330417633057,-0.2680076062679291
-0.03213130310177803,-0.1526077836751938,-0.1315668672323227,-0.22487229108810425,-0.2292325496673584,-0.2450970858335495
-0.19429168105125427,-0.27296969294548035,-0.2213037610054016,-0.2769683599472046,-0.21691009402275085,-0.2800724506378174
-0.14856670796871185,-0.20345580577850342,-0.18015196919441223,-0.21352997422218323,-0.1740902066230774,-0.2366151362657547
-0.11977682262659073,-0.17020145058631897,-0.1589554250240326,-0.18780650198459625,-0.16774076223373413,-0.2096870094537735
-0.13323791325092316,-0.2038775384426117,-0.17939196527004242,-0.2196546494960785,-0.19931143522262573,-0.23020903766155243
-0.10789783298969269,-0.1799514889717102,-0.14450205862522125,-0.1886264979839325,-0.1538032740354538,-0.2060631662607193
-0.06358014047145844,-0.10766656696796417,-0.10948744416236877,-0.11501425504684448,-0.12764455378055573,-0.14035440981388092
-0.05434130132198334,-0.12317590415477753,-0.11403071135282516,-0.14596231281757355,-0.1539081484079361,-0.1592327058315277
-0.039754800498485565,-0.09437082707881927,-0.0941832885146141,-0.11041244119405746,-0.1346714347600937,-0.12534482777118683
0.014295521192252636,-0.054666634649038315,-0.037146974354982376,-0.07376819103956223,-0.06729690730571747,-0.07328678667545319
0.039829496294260025,-0.051710136234760284,-0.019000692293047905,-0.07027985155582428,-0.05662066861987114,-0.07256150990724564
-0.03309686481952667,-0.10655709356069565,-0.10678569227457047,-0.10264082998037338,-0.15214689075946808,-0.1447775810956955
-0.003911662846803665,-0.1029265746474266,-0.0798075795173645,-0.1400759071111679,-0.14516755938529968,-0.13422974944114685
-0.06901038438081741,-0.1494745910167694,-0.11864961683750153,-0.1483348309993744,-0.13684043288230896,-0.15249638259410858
-0.08484406024217606,-0.14948494732379913,-0.14158007502555847,-0.1568830907344818,-0.17554645240306854,-0.18143853545188904
-0.015233704820275307,-0.1145777478814125,-0.09597700834274292,-0.14962708950042725,-0.16659632325172424,-0.15927089750766754
-0.12466195225715637,-0.19224372506141663,-0.17838047444820404,-0.19333399832248688,-0.21263255178928375,-0.21817798912525177
-0.13786476850509644,-0.16238875687122345,-0.1710452139377594,-0.16551145911216736,-0.18800102174282074,-0.18165794014930725
-0.14695854485034943,-0.15256290137767792,-0.17437447607517242,-0.16188888251781464,-0.1896951049566269,-0.165491983294487
-0.20296257734298706,-0.2206747680902481,-0.2551584541797638,-0.22200946509838104,-0.2884541153907776,-0.2331615388393402
-0.20306852459907532,-0.2541412115097046,-0.23702967166900635,-0.24975912272930145,-0.27851077914237976,-0.28688108921051025
-0.16026781499385834,-0.2009006291627884,-0.19618983566761017,-0.2097672075033188,-0.22422932088375092,-0.23161287605762482
-0.12972721457481384,-0.1921326071023941,-0.16858510673046112,-0.20167367160320282,-0.19913020730018616,-0.21474945545196533
-0.12175919860601425,-0.18340447545051575,-0.16374406218528748,-0.19254109263420105,-0.19560539722442627,-0.2085803598165512
-0.038732532411813736,-0.14116349816322327,-0.08494452387094498,-0.15121491253376007,-0.1296275407075882,-0.1593218892812729
-0.11664135009050369,-0.17488518357276917,-0.1545456498861313,-0.18367557227611542,-0.18536846339702606,-0.1972547322511673
-0.04892934858798981,-0.09560759365558624,-0.08623327314853668,-0.10670486092567444,-0.12806828320026398,-0.12064291536808014
0.04864077270030975,-0.03459221497178078,-0.005535612348467112,-0.06396874785423279,-0.054140590131282806,-0.05869770422577858
-0.0012340060202404857,-0.07779639959335327,-0.05103481933474541,-0.09861182421445847,-0.09166819602251053,-0.09860765933990479
-0.028260748833417892,-0.09875451028347015,-0.0738571435213089,-0.1171800047159195,-0.10976717621088028,-0.11464189738035202
-0.0007621896220371127,-0.07307812571525574,-0.05126573145389557,-0.09521666914224625,-0.09399022907018661,-0.09428080916404724
-0.008418288081884384,-0.10228698700666428,-0.06853362172842026,-0.1303696483373642,-0.12040755897760391,-0.12579351663589478
-0.07754722982645035,-0.16579970717430115,-0.12785595655441284,-0.17554660141468048,-0.16064319014549255,-0.17859990894794464
-0.1467670202255249,-0.22626188397407532,-0.19180946052074432,-0.23846162855625153,-0.22237779200077057,-0.2398158311843872
-0.3131365180015564,-0.3101016581058502,-0.3230648934841156,-0.28308361768722534,-0.32082968950271606,-0.3203548789024353
-0.11969482898712158,-0.13039688766002655,-0.1587824672460556,-0.1416391134262085,-0.20616911351680756,-0.16884993016719818
-0.020415063947439194,-0.08397918939590454,-0.06815975904464722,-0.10058702528476715,-0.12058278918266296,-0.11572901159524918
0.13103744387626648,0.042486973106861115,0.07370888441801071,-0.006906493566930294,-0.006861280184239149,2.7367699658498168e-05
0.1786581575870514,0.03415042534470558,0.11382723599672318,-0.01497613824903965,0.039814963936805725,0.02506507746875286
0.05646878480911255,-0.07389683276414871,-0.0031826540362089872,-0.09622938930988312,-0.04765917733311653,-0.08012227714061737
-0.037715524435043335,-0.1214584931731224,-0.08607719838619232,-0.1256903111934662,-0.12820374965667725,-0.14927388727664948
-0.07325465977191925,-0.15121406316757202,-0.1283278614282608,-0.17282849550247192,-0.17335480451583862,-0.18279922008514404
-0.055961158126592636,-0.11503344029188156,-0.10168815404176712,-0.12717647850513458,-0.14502036571502686,-0.14267125725746155
-0.02346603013575077,-0.09063737094402313,-0.074809730052948,-0.11785472184419632,-0.1216522604227066,-0.12016700953245163
-0.05777055770158768,-0.12741859257221222,-0.09587910026311874,-0.136891171336174,-0.11869007349014282,-0.14557497203350067
-0.010628458112478256,-0.06945140659809113,-0.062381014227867126,-0.0844196081161499,-0.10435709357261658,-0.10657387226819992
0.1182607114315033,0.05281832814216614,0.05031413957476616,0.02118157409131527,-0.027399742975831032,-0.009658684022724628
0.25542235374450684,0.14379073679447174,0.10728032141923904,0.06430366635322571,-0.04702867567539215,0.005320135969668627
0.030417388305068016,-0.12168863415718079,-0.03606663644313812,-0.1652541607618332,-0.09750013053417206,-0.13816550374031067
-0.06070135161280632,-0.11368826776742935,-0.11952391266822815,-0.13255999982357025,-0.16429397463798523,-0.15549424290657043
0.05914441868662834,-0.010338402353227139,0.014791041612625122,-0.04505031183362007,-0.04072358459234238,-0.04587202146649361
0.12277023494243622,0.05138784646987915,0.07140956819057465,0.012814934365451336,0.017272798344492912,0.013235718011856079
0.3209039568901062,0.2359474003314972,0.2551933825016022,0.15709006786346436,0.15114061534404755,0.17488470673561096
0.14102281630039215,-0.0035773904528468847,0.07620655000209808,-0.05428330972790718,0.02154437266290188,-0.006255351472645998
0.08599869906902313,-0.03269047662615776,0.03772424906492233,-0.0663653314113617,0.006993337534368038,-0.036131441593170166
0.07155550271272659,-0.04213487356901169,0.05881033092737198,-0.04214553162455559,0.026512259617447853,-0.057871874421834946
0.07547207921743393,-0.03540541231632233,0.018631653860211372,-0.09363548457622528,-0.0623495988547802,-0.08631550520658493
0.03918769210577011,-0.03925492614507675,0.011365626938641071,-0.07930542528629303,-0.029074668884277344,-0.06301905959844589
-0.09369063377380371,-0.15935002267360687,-0.12957262992858887,-0.17815616726875305,-0.15301930904388428,-0.1734369546175003
-0.07942140102386475,-0.13316960632801056,-0.12113754451274872,-0.15465237200260162,-0.1653742790222168,-0.17316719889640808
-0.09784454852342606,-0.14609184861183167,-0.14737339317798615,-0.16000407934188843,-0.18606668710708618,-0.1966804414987564
-0.010155237279832363,-0.07187823206186295,-0.11002916842699051,-0.1090288832783699,-0.19102780520915985,-0.14056116342544556
-0.053685251623392105,-0.12797100841999054,-0.11982918530702591,-0.1649034470319748,-0.1706491857767105,-0.1517619788646698
-0.13247378170490265,-0.18827500939369202,-0.18179310858249664,-0.21838828921318054,-0.21965515613555908,-0.22146889567375183
-0.12688803672790527,-0.15442310273647308,-0.1803128719329834,-0.18538831174373627,-0.2205851823091507,-0.20298948884010315
-0.09244418889284134,-0.14106988906860352,-0.15126246213912964,-0.18271669745445251,-0.20897242426872253,-0.187230184674263
-0.13158296048641205,-0.17985497415065765,-0.18090255558490753,-0.2104463130235672,-0.21449613571166992,-0.21562260389328003
-0.17350520193576813,-0.21491175889968872,-0.21672962605953217,-0.23902219533920288,-0.24107079207897186,-0.24783384799957275
-0.21178661286830902,-0.25073280930519104,-0.2658017575740814,-0.2746034860610962,-0.31076061725616455,-0.2990298867225647
