datetime,wind_speed,sea_height
2009120211,6.5,83
2009120212,7.5,83
2009120213,9.1,74
2009120214,9.5,74
2009120215,10.3,77
2009120216,10.5,77
2009120217,10.7,91
2009120218,10.7,100
2009120219,11,107
2009120220,11.1,107
2009120221,11.2,108
2009120222,11.4,103
2009120223,11.5,96
200912030,11.7,96
200912031,11.9,87
200912032,12,88
200912033,12,94
200912034,12.1,94
200912035,12.2,114
200912036,12.4,126
200912037,12.4,136
200912038,12.4,136
200912039,12.3,141
2009120310,12.3,136
2009120311,12.4,127
2009120312,12.3,127
2009120313,12.4,112
2009120314,12.4,108
2009120315,12.2,108
2009120316,12,108
2009120317,11.9,118
2009120318,11.5,126
2009120319,11.1,132
2009120320,10.6,132
2009120321,10.2,133
2009120322,9.7,127
2009120323,9.3,117
200912040,9,117
200912041,8.7,100
200912042,8.3,96
200912043,7.7,97
200912044,7.3,97
200912045,6.9,109
200912046,6.6,120
200912047,6.4,130
200912048,6.3,130
200912049,6.1,139
2009120410,5.7,136
2009120411,5,128
2009120412,4.5,128
2009120413,4.3,108
2009120414,4.2,99
2009120415,4.1,95
2009120416,4,95
2009120417,4.2,99
2009120418,4.4,106
2009120419,4.6,114
2009120420,4.6,114
2009120421,4.7,121
2009120422,4.8,118
2009120423,5.6,110
200912050,5.8,110
200912051,6.5,93
200912052,6.7,85
200912053,6.8,83
200912054,6.7,83
200912055,6.6,93
200912056,6.7,103
200912057,6.6,115
200912058,6.5,115
200912059,6.4,129
2009120510,6.3,129
2009120511,6.1,124
2009120512,5.9,124
2009120513,5.6,105
2009120514,5.3,94
2009120515,5.1,86
2009120516,4.8,86
2009120517,4.4,87
2009120518,4.2,93
2009120519,4,102
2009120520,3.5,102
2009120521,3,114
2009120522,2.7,116
2009120523,2.4,112
200912060,2.2,112
200912061,2,97
200912062,1.9,88
200912063,1.8,83
200912064,1.9,83
200912065,2.1,87
200912066,2.3,96
200912067,2.8,108
200912068,3.2,108
200912069,3.4,126
2009120610,3.9,131
2009120611,4.2,130
2009120612,4.5,130
2009120613,4.9,115
2009120614,5.2,102
2009120615,5.6,92
2009120616,6,92
2009120617,6.4,86
2009120618,6.8,89
2009120619,7.1,97
2009120620,7.3,97
2009120621,7.6,112
2009120622,7.7,118
2009120623,8,119
200912070,8.1,119
200912071,8.3,109
200912072,9.7,100
200912073,10,92
200912074,10.1,92
200912075,10.1,90
200912076,10.5,96
200912077,10.4,106
200912078,10.4,106
200912079,10.4,126
2009120710,10.3,135
2009120711,10.4,138
2009120712,10.4,138
2009120713,10.3,129
2009120714,10.1,118
2009120715,9.9,106
2009120716,9.6,106
2009120717,9.4,93
2009120718,9.2,92
2009120719,9,96
2009120720,8.7,96
2009120721,8.4,109
2009120722,8.1,116
2009120723,7.8,120
200912080,7.5,120
200912081,7.1,116
200912082,6.5,109
200912083,6,100
200912084,5.6,100
200912085,5.2,92
200912086,4.8,94
200912087,4.5,100
200912088,4.4,100
200912089,4.4,118
2009120810,4.4,128
2009120811,4.4,134
2009120812,4.6,134
2009120813,4.9,131
2009120814,5.2,123
2009120815,5.5,111
2009120816,6,111
2009120817,6.5,93
2009120818,7.3,88
2009120819,7.9,89
2009120820,8.8,89
2009120821,8.8,99
2009120822,9,107
2009120823,8.9,113
200912090,9,113
200912091,8.9,116
200912092,8.6,112
200912093,8.3,104
200912094,8.1,104
200912095,7.9,93
200912096,7.7,91
200912097,7.5,94
200912098,7.2,94
200912099,6.7,108
2009120910,6.2,118
2009120911,5.6,126
2009120912,5.1,126
2009120913,4.7,130
2009120914,4.4,125
2009120915,4.1,115
2009120916,3.9,115
2009120917,3.7,96
2009120918,3.6,87
2009120919,3.5,83
2009120920,3.2,83
2009120921,2.9,88
2009120922,2.6,94
2009120923,2.5,102
200912100,2.4,102
200912101,2.4,110
200912102,2.4,110
200912103,2.7,106
200912104,3.1,106
200912105,3.4,95
200912106,3.8,91
200912107,4.3,90
200912108,4.7,90
200912109,5.1,98
2009121010,5.3,106
2009121011,5.6,115
2009121012,5.8,115
2009121013,5.9,125
2009121014,6.1,124
2009121015,6.2,119
2009121016,6.3,119
2009121017,6.4,101
2009121018,6.6,91
2009121019,6.6,83
2009121020,6.6,83
2009121021,6.5,80
2009121022,6.5,84
2009121023,6.6,90
200912110,6.6,90
200912111,6.6,102
200912112,6.5,106
200912113,6.5,106
200912114,6.4,106
200912115,6.3,99
200912116,6.4,93
200912117,6.3,89
200912118,6.2,89
200912119,6,89
2009121110,6,94
2009121111,5.8,101
2009121112,5.7,101
2009121113,5.7,113
2009121114,5.6,117
2009121115,5.5,116
2009121116,5.4,116
2009121117,5.4,105
2009121118,5.6,95
2009121119,5.8,86
2009121120,6.2,86
2009121121,6.6,75
2009121122,7,75
2009121123,7.4,79
200912120,7.7,79
200912121,7.9,91
200912122,8.1,97
200912123,8.2,101
200912124,8.2,101
200912125,8.3,100
200912126,8.3,96
200912127,8.3,90
200912128,8.3,90
200912129,8.2,84
2009121210,8.2,84
2009121211,8.1,87
2009121212,8.1,87
2009121213,8,97
2009121214,8.1,102
2009121215,8.1,104
2009121216,8.2,104
2009121217,8.1,100
2009121218,8.1,92
2009121219,8.1,83
2009121220,8,83
2009121221,7.9,68
2009121222,7.7,63
2009121223,7.5,63
200912130,7.4,63
200912131,7.3,72
200912132,7.2,79
200912133,7.3,85
200912134,7.4,85
200912135,7.6,91
200912136,7.6,89
200912137,7.6,84
200912138,7.6,84
200912139,7.4,74
2009121310,7.2,70
2009121311,7.1,69
2009121312,7,69
2009121313,6.8,74
2009121314,6.9,79
2009121315,7,84
2009121316,7.1,84
2009121317,7.4,88
2009121318,7.5,84
2009121319,7.6,77
2009121320,7.8,77
2009121321,8,62
2009121322,8,56
2009121323,8,52
200912140,8.1,52
200912141,8.1,58
200912142,8.1,65
200912143,8.1,74
200912144,8.2,74
200912145,8.2,87
200912146,8.4,90
200912147,8.5,88
200912148,8.5,88
200912149,8.6,79
2009121410,8.9,72
2009121411,9.2,68
2009121412,9.4,68
2009121413,9.5,68
2009121414,9.6,73
2009121415,9.7,79
2009121416,9.8,79
2009121417,9.9,88
2009121418,10,89
2009121419,10,86
2009121420,10.2,86
2009121421,10.2,73
2009121422,10.1,65
2009121423,10,58
200912150,9.9,58
200912151,9.9,57
200912152,9.9,62
200912153,9.8,70
200912154,9.9,70
200912155,10.1,86
200912156,10.3,92
200912157,10.7,94
200912158,11.1,94
200912159,11.7,87
2009121510,12.3,80
2009121511,12.8,72
2009121512,13.3,72
2009121513,13.7,65
2009121514,13.8,66
2009121515,14,71
2009121516,14,71
2009121517,14.2,83
2009121518,14.5,88
2009121519,14.6,89
2009121520,14.5,89
2009121521,14.4,82
2009121522,14.2,74
2009121523,14,67
200912160,13.7,67
200912161,13.4,61
200912162,13,65
200912163,12.5,73
200912164,12.1,73
200912165,11.6,92
200912166,11,102
200912167,10.3,109
200912168,9.7,109
200912169,9,109
2009121610,8.4,102
2009121611,7.7,94
2009121612,6.9,94
2009121613,6.2,82
2009121614,5.4,80
2009121615,4.7,82
2009121616,4,82
2009121617,3.6,92
2009121618,3.6,98
2009121619,3.4,102
2009121620,3.3,102
2009121621,3.3,100
2009121622,3.4,92
2009121623,3.5,83
200912170,3.6,83
200912171,3.8,71
200912172,3.7,70
200912173,3.6,73
200912174,3.3,73
200912175,3.1,89
200912176,2.8,99
200912177,2.6,107
200912178,2.3,107
200912179,2.1,110
2009121710,2,105
2009121711,2,96
2009121712,2.1,96
2009121713,2.2,79
2009121714,2.5,73
2009121715,2.9,72
2009121716,3.4,72
2009121717,4.2,80
2009121718,5,88
2009121719,5.9,95
2009121720,6.8,95
2009121721,7.6,98
2009121722,8.4,94
2009121723,9.1,87
200912180,9.7,87
200912181,10.2,74
200912182,10.7,71
200912183,10.9,72
200912184,11,72
200912185,11,86
200912186,10.9,97
200912187,10.7,109
200912188,10.3,109
200912189,9.8,120
2009121810,9.5,119
2009121811,9.7,113
2009121812,10,113
2009121813,10.3,96
2009121814,10.2,88
2009121815,10,84
2009121816,9.7,84
2009121817,9.5,88
2009121818,9.3,95
2009121819,9.1,102
2009121820,9,102
2009121821,8.9,110
2009121822,8.8,109
2009121823,8.7,103
200912190,8.5,103
200912191,8.4,90
200912192,8.5,84
200912193,8.4,83
200912194,8.3,83
200912195,8.2,92
200912196,8.1,102
200912197,8.1,114
200912198,8,114
200912199,7.9,128
2009121910,7.8,129
2009121911,7.8,125
2009121912,7.8,125
2009121913,7.8,108
2009121914,7.9,97
2009121915,8,89
2009121916,8,89
2009121917,8,87
2009121918,7.9,91
2009121919,7.8,97
2009121920,7.7,97
2009121921,7.4,105
2009121922,7.3,106
2009121923,7.2,102
200912200,7.2,102
200912201,7,88
200912202,6.9,81
200912203,6.7,76
200912204,6.5,76
200912205,6.2,80
200912206,5.9,88
200912207,5.6,98
200912208,5.4,98
200912209,5.2,114
2009122010,5,118
2009122011,4.7,117
2009122012,4.7,117
2009122013,4.6,102
2009122014,4.5,91
2009122015,4.4,81
2009122016,4,81
2009122017,3.8,73
2009122018,3.4,75
2009122019,3.1,79
2009122020,2.9,79
2009122021,2.8,89
2009122022,2.8,92
2009122023,2.9,91
200912210,3,91
200912211,3.2,81
200912212,3.3,73
200912213,3.3,68
200912214,3.3,68
200912215,3.3,68
200912216,3.4,73
200912217,3.3,82
200912218,3.4,82
200912219,3.4,98
2009122110,3.2,104
2009122111,3.4,105
2009122112,3.4,105
2009122113,3.4,94
2009122114,3.4,84
2009122115,3.3,74
2009122116,3.1,74
2009122117,2.9,63
2009122118,2.7,63
2009122119,2.4,67
2009122120,2.3,67
2009122121,2.4,77
2009122122,2.5,81
2009122123,2.7,83
200912220,2.9,83
200912221,3.2,77
200912222,3.1,70
200912223,3.2,64
200912224,3.3,64
200912225,3.4,60
200912226,3.5,63
200912227,3.6,70
200912228,3.6,70
200912229,3.7,84
2009122210,3.7,91
2009122211,3.7,94
2009122212,3.6,94
2009122213,3.6,87
2009122214,3.6,78
2009122215,3.7,67
2009122216,3.8,67
2009122217,3.8,53
2009122218,3.8,49
2009122219,3.6,49
2009122220,3.6,49
2009122221,3.5,55
2009122222,4.1,60
2009122223,4.2,62
200912230,4.3,62
200912231,4.4,59
200912232,4.4,53
200912233,4.3,47
200912234,4.2,47
200912235,4,40
200912236,3.7,41
200912237,4.2,46
200912238,4.3,46
200912239,4.3,59
2009122310,4.3,67
2009122311,4.5,72
2009122312,4.6,72
2009122313,4.6,72
2009122314,4.6,67
2009122315,4.5,59
2009122316,4.4,59
2009122317,4.4,45
2009122318,4.3,41
2009122319,4.2,41
2009122320,4.2,41
2009122321,4.2,49
2009122322,4.3,55
2009122323,4.3,61
200912240,4.3,61
200912241,4.3,64
200912242,4.2,62
200912243,4.1,58
200912244,4,58
200912245,3.8,52
200912246,3.6,51
200912247,3.4,54
200912248,3.4,54
200912249,3.4,64
2009122410,3.4,72
2009122411,3.5,78
2009122412,3.6,78
2009122413,3.6,81
2009122414,3.6,78
2009122415,3.6,71
2009122416,3.7,71
2009122417,3.9,57
2009122418,4.1,51
2009122419,4.5,49
2009122420,4.7,49
2009122421,5,51
2009122422,5.4,56
2009122423,5.7,61
200912250,6,61
200912251,6.2,66
200912252,6.1,66
200912253,5.9,62
200912254,5.7,62
200912255,5.5,54
200912256,5.4,51
200912257,5.3,50
200912258,5.3,50
200912259,5.4,56
2009122510,5.5,62
2009122511,5.7,68
2009122512,5.9,68
2009122513,5.9,75
2009122514,5.7,76
2009122515,5.4,73
2009122516,5.3,73
2009122517,5.3,64
2009122518,5.3,59
2009122519,5.4,57
2009122520,5.7,57
2009122521,5.9,61
2009122522,6.1,67
2009122523,6.2,74
200912260,6.3,74
200912261,6.3,86
200912262,6.3,91
200912263,6.3,92
200912264,6.3,92
200912265,6.3,91
200912266,6.3,89
200912267,6.4,88
200912268,6.5,88
200912269,6.7,92
2009122610,6.9,97
2009122611,7.1,103
2009122612,7.3,103
2009122613,7.4,111
2009122614,7.5,112
2009122615,7.5,111
2009122616,7.5,111
2009122617,7.6,101
2009122618,7.5,95
2009122619,7.5,89
2009122620,7.4,89
2009122621,7.3,85
2009122622,7.1,87
2009122623,6.8,91
200912270,6.7,91
200912271,6.3,101
200912272,5.9,105
200912273,5.5,108
200912274,5,108
200912275,4.7,106
200912276,4.5,103
200912277,4.3,100
200912278,4.2,100
200912279,4.2,98
2009122710,4.4,99
2009122711,4.5,103
2009122712,4.6,103
2009122713,4.7,110
2009122714,4.5,112
2009122715,4.3,113
2009122716,3.9,113
2009122717,3.7,106
2009122718,3.3,99
2009122719,3.1,92
2009122720,3.1,92
2009122721,3.3,82
2009122722,3.5,81
2009122723,3.7,83
200912280,3.8,83
200912281,4,91
200912282,4.1,97
200912283,4.2,101
200912284,4.3,101
200912285,4.5,103
200912286,4.6,101
200912287,4.7,98
200912288,4.7,98
200912289,4.7,91
2009122810,4.6,90
2009122811,4.7,90
2009122812,4.7,90
2009122813,4.5,94
2009122814,4.6,97
2009122815,4.7,98
2009122816,4.8,98
2009122817,4.9,96
2009122818,5,90
2009122819,5,84
2009122820,5.1,84
2009122821,5,72
2009122822,4.9,67
2009122823,4.9,66
200912290,4.8,66
200912291,4.8,71
200912292,4.7,76
200912293,5.1,82
200912294,5.2,82
200912295,5.2,89
200912296,5.1,89
200912297,4.9,86
200912298,4.6,86
200912299,4.4,78
2009122910,4.1,73
2009122911,3.9,70
2009122912,3.8,70
2009122913,3.6,71
2009122914,3.4,74
2009122915,3.3,77
2009122916,3.1,77
2009122917,2.9,80
2009122918,2.7,78
2009122919,2.5,73
2009122920,2.4,73
2009122921,2.4,60
2009122922,2.5,53
2009122923,2.6,49
200912300,2.6,49
200912301,2.6,50
200912302,2.5,55
200912303,2.2,63
200912304,2,63
200912305,1.7,76
200912306,1.6,81
200912307,1.4,81
200912308,1.2,81
200912309,1.1,74
2009123010,0.9,67
2009123011,0.9,61
2009123012,0.8,61
2009123013,0.8,57
2009123014,0.8,59
2009123015,0.7,63
2009123016,0.6,63
2009123017,0.6,71
2009123018,0.6,73
2009123019,0.7,72
2009123020,0.7,72
2009123021,0.7,62
2009123022,0.6,54
2009123023,0.5,47
200912310,0.4,47
200912311,0.4,43
200912312,0.6,47
200912313,0.7,54
200912314,0.9,54
200912315,1,70
200912316,1.1,78
200912317,1,82
200912318,0.9,82
200912319,0.8,78
2009123110,0.6,70
2009123111,0.5,62
2009123112,0.3,62
2009123113,0.3,52
2009123114,0.2,51
2009123115,0.2,54
2009123116,0.2,54
2009123117,0.3,63
2009123118,0.3,69
2009123119,0.4,71
2009123120,0.3,71
2009123121,0.2,65
2009123122,0,57
2009123123,0.1,48
201001010,0.3,48
201001011,0.7,38
201001012,0.7,38
201001013,0.8,43
201001014,1.1,43
201001015,1.1,60
201001016,1.1,70
201001017,1.1,78
201001018,1.1,78
201001019,1.2,80
2010010110,1.3,73
2010010111,1.5,64
2010010112,1.6,64
2010010113,1.8,47
2010010114,2,43
2010010115,2.1,43
2010010116,2.3,43
2010010117,2.4,53
2010010118,2.5,60
2010010119,2.7,66
2010010120,2.8,66
2010010121,2.9,67
2010010122,3,61
2010010123,3.1,53
201001020,3.2,53
201001021,3.2,38
201001022,3.4,35
201001023,3.4,38
201001024,3.4,38
201001025,3.4,54
201001026,3.5,66
201001027,3.5,77
201001028,3.5,77
201001029,3.4,86
2010010210,3.5,83
2010010211,3.6,74
2010010212,3.5,74
2010010213,3.4,55
2010010214,3.4,47
2010010215,3.2,44
2010010216,3.2,44
2010010217,3.1,51
2010010218,3,60
2010010219,3,69
2010010220,3,69
2010010221,3.2,78
2010010222,3.3,76
2010010223,3.4,69
201001030,3.5,69
201001031,3.7,53
201001032,4,46
201001033,4.3,44
201001034,4.8,44
201001035,5,55
201001036,5.4,67
201001037,6,79
201001038,6.7,79
201001039,7.8,94
2010010310,8.3,95
2010010311,9.5,90
2010010312,10.1,90
2010010313,10.6,70
2010010314,10.8,59
2010010315,11,51
2010010316,11.2,51
2010010317,11.3,52
2010010318,11.4,60
2010010319,11.5,69
2010010320,11.6,69
2010010321,11.5,84
2010010322,11.4,87
2010010323,11.4,84
201001040,11.3,84
201001041,11.2,70
201001042,11,61
201001043,10.6,57
201001044,10.3,57
201001045,10,63
201001046,9.8,73
201001047,9.7,86
201001048,9.3,86
201001049,8.8,106
2010010410,8.1,111
2010010411,7.4,110
2010010412,6.5,110
2010010413,5.6,92
2010010414,4.8,79
2010010415,3.7,69
2010010416,2.6,69
2010010417,1.9,63
2010010418,1.5,68
2010010419,1.5,77
2010010420,1.7,77
2010010421,2.1,95
2010010422,2.1,101
2010010423,2.2,101
201001050,2.3,101
201001051,2.3,89
201001052,2.1,78
201001053,1.7,70
201001054,1.5,70
201001055,1.4,68
201001056,1.7,74
201001057,2.1,85
201001058,2.7,85
201001059,3,106
2010010510,3.3,113
2010010511,3.5,115
2010010512,3.8,115
2010010513,4,104
2010010514,4,91
2010010515,4.1,78
2010010516,4.3,78
2010010517,4.4,65
2010010518,4.5,66
2010010519,4.7,72
2010010520,4.9,72
2010010521,5.6,89
2010010522,6.8,98
2010010523,7.4,103
201001060,7.8,103
201001061,8.2,97
201001062,8.7,88
201001063,8.9,78
201001064,9.1,78
201001065,9.3,69
201001066,9.4,72
201001067,9.5,80
201001068,9.6,80
201001069,10,100
2010010610,10.3,110
2010010611,10.8,116
2010010612,11.2,116
2010010613,11.6,110
2010010614,11.7,99
2010010615,11.6,85
2010010616,11.1,85
2010010617,10.8,66
2010010618,10.7,62
2010010619,10.6,63
2010010620,10.5,63
2010010621,10.3,75
2010010622,10.2,83
2010010623,10,89
201001070,9.7,89
201001071,9.3,89
201001072,9,82
201001073,8.6,73
201001074,8.3,73
201001075,7.9,60
201001076,7.5,58
201001077,7.1,62
201001078,6.7,62
201001079,6.6,77
2010010710,6.5,87
2010010711,6.4,95
2010010712,6.7,95
2010010713,6.7,97
2010010714,7,90
2010010715,7.7,79
2010010716,7.7,79
2010010717,7.9,58
2010010718,8.4,51
2010010719,8.6,49
2010010720,8.7,49
2010010721,8.8,56
2010010722,8.8,64
2010010723,8.8,73
201001080,8.6,73
201001081,8.4,81
201001082,8.1,80
201001083,7.9,75
201001084,7.7,75
201001085,7.6,64
201001086,7.4,60
201001087,7.3,60
201001088,7.3,60
201001089,7.5,71
2010010810,7.6,80
2010010811,7.7,89
2010010812,7.7,89
2010010813,7.7,98
2010010814,7.7,96
2010010815,7.8,89
2010010816,7.8,89
2010010817,7.9,71
2010010818,8.1,61
2010010819,8.2,56
2010010820,8.4,56
2010010821,8.6,57
2010010822,8.6,63
2010010823,8.8,71
201001090,8.7,71
201001091,8.7,82
201001092,8.5,84
201001093,8.4,83
201001094,8.2,83
201001095,8.1,73
201001096,7.9,68
201001097,7.8,65
201001098,7.9,65
201001099,7.9,70
2010010910,8,76
2010010911,8.1,85
2010010912,8.3,85
2010010913,8.4,97
2010010914,8.7,99
2010010915,8.9,98
2010010916,9,98
2010010917,9.4,86
2010010918,9.4,77
2010010919,10.1,70
2010010920,10.3,70
2010010921,10.7,67
2010010922,11.3,70
2010010923,11.9,77
201001100,12.5,77
201001101,12.9,89
201001102,13.3,94
201001103,13.6,96
201001104,13.6,96
201001105,13.9,94
201001106,14.6,90
201001107,14.5,87
201001108,14.2,87
201001109,13.8,87
2010011010,13.4,91
2010011011,12.9,96
2010011012,12.6,96
2010011013,12.4,106
2010011014,12.4,110
2010011015,12.3,110
2010011016,12.5,110
2010011017,12.7,102
2010011018,13,95
2010011019,13.3,87
2010011020,13.9,87
2010011021,14.6,80
2010011022,15.4,80
2010011023,16.4,83
201001110,17.2,83
201001111,17.8,94
201001112,18.2,101
201001113,18.7,107
201001114,19.2,107
201001115,19.5,110
201001116,19.7,107
201001117,19.9,101
201001118,19.8,101
201001119,19.6,92
2010011110,19.4,90
2010011111,19.1,91
2010011112,18.7,91
2010011113,18.4,97
2010011114,18,101
2010011115,17.8,104
2010011116,17.6,104
2010011117,17.6,104
2010011118,17.5,100
2010011119,17.4,95
2010011120,17.1,95
2010011121,16.9,85
2010011122,16.6,82
2010011123,16.2,82
201001120,15.6,82
201001121,15.2,90
201001122,14.8,97
201001123,14.5,105
201001124,14.1,105
201001125,14,116
201001126,13.7,119
201001127,13.5,118
201001128,13.2,118
201001129,13,112
2010011210,12.7,108
2010011211,12.3,105
2010011212,12,105
2010011213,11.6,106
2010011214,11.3,110
2010011215,10.9,114
2010011216,10.6,114
2010011217,10.4,119
2010011218,10.2,119
2010011219,9.9,116
2010011220,9.7,116
2010011221,9.3,107
2010011222,8.9,101
2010011223,8.5,97
201001130,8,97
201001131,7.6,98
201001132,7.3,102
201001133,7.1,109
201001134,6.9,109
201001135,6.6,120
201001136,6.5,123
201001137,6.2,123
201001138,5.9,123
201001139,5.6,116
2010011310,5.3,109
2010011311,5.1,103
2010011312,4.8,103
2010011313,4.6,97
2010011314,4.5,98
2010011315,4.3,101
2010011316,4.3,101
2010011317,4.2,108
2010011318,4.2,110
2010011319,4,110
2010011320,3.7,110
2010011321,3.5,103
2010011322,3.2,96
2010011323,3.1,90
201001140,2.9,90
201001141,2.8,86
201001142,2.8,89
201001143,2.9,96
201001144,3,96
201001145,2.9,111
201001146,2.9,118
201001147,3,121
201001148,3.1,121
201001149,3.3,118
2010011410,3.4,111
2010011411,3.6,102
2010011412,3.6,102
2010011413,3.7,91
2010011414,4.1,89
2010011415,4.5,90
2010011416,4.7,90
2010011417,5.2,98
2010011418,5.6,103
2010011419,5.9,106
2010011420,6.2,106
2010011421,6.3,103
2010011422,6.5,98
2010011423,6.5,92
201001150,6.7,92
201001151,6.7,84
201001152,6.9,84
201001153,7,88
201001154,7.2,88
201001155,7.2,102
201001156,7.1,111
201001157,7,117
201001158,7,117
201001159,6.8,119
2010011510,6.7,114
2010011511,6.6,106
2010011512,6.6,106
2010011513,6.3,90
2010011514,6.1,85
2010011515,5.4,84
2010011516,4.8,84
2010011517,4.2,90
2010011518,3.6,95
2010011519,3,100
2010011520,2.5,100
2010011521,2.4,101
2010011522,2.3,96
2010011523,2.5,89
201001160,3,89
201001161,3.5,78
201001162,4,75
201001163,4.4,78
201001164,4.7,78
201001165,5,91
201001166,5.4,101
201001167,5.6,110
201001168,5.8,110
201001169,6,118
2010011610,6.2,115
2010011611,6.4,108
2010011612,6.5,108
2010011613,6.7,91
2010011614,6.9,84
2010011615,7.2,80
2010011616,7.8,80
2010011617,8.2,85
2010011618,8.5,92
2010011619,8.7,99
2010011620,8.9,99
2010011621,9.1,106
2010011622,9.2,106
2010011623,9.2,101
201001170,9,101
201001171,8.9,89
201001172,8.7,85
201001173,8.6,85
201001174,8.5,85
201001175,8.7,96
201001176,8.7,106
201001177,8.5,117
201001178,8.6,117
201001179,8.4,130
2010011710,8.3,130
2010011711,8.1,126
2010011712,8.1,126
2010011713,8,110
2010011714,7.6,101
2010011715,8.3,96
2010011716,7.3,96
2010011717,7.2,97
2010011718,7.3,102
2010011719,7.4,110
2010011720,7.2,110
2010011721,6.9,120
2010011722,6.5,120
2010011723,6.1,115
201001180,5.8,115
201001181,5.4,102
201001182,5,94
201001183,5,91
201001184,5,91
201001185,5.5,96
201001186,6.2,105
201001187,6.8,115
201001188,7.9,115
201001189,9.8,130
2010011810,10.7,132
2010011811,10.7,129
2010011812,11.9,129
2010011813,12.4,114
2010011814,12.7,103
2010011815,12.9,96
2010011816,13,96
2010011817,13.1,93
2010011818,13.3,97
2010011819,13.4,104
2010011820,14.3,104
2010011821,14.4,116
2010011822,14.5,119
2010011823,14.5,119
201001190,14.6,119
201001191,14.7,108
201001192,14.7,101
201001193,14.8,96
201001194,15,96
201001195,15.1,98
201001196,15.4,106
201001197,15.6,116
201001198,15.7,116
201001199,15.5,132
2010011910,15.3,137
2010011911,15,137
2010011912,14.9,137
2010011913,14.4,124
2010011914,14.5,113
2010011915,14.3,103
2010011916,14,103
2010011917,14,96
2010011918,14.1,99
2010011919,14,105
2010011920,14.1,105
2010011921,14.2,118
2010011922,14.3,123
2010011923,14.4,124
201001200,14.5,124
201001201,14.7,117
201001202,15,109
201001203,15.1,103
201001204,15.3,103
201001205,15.4,100
201001206,15.6,104
201001207,15.7,111
201001208,15.9,111
201001209,16.2,127
2010012010,16.5,133
2010012011,16.8,135
2010012012,16.8,135
2010012013,16.6,127
2010012014,16.4,118
2010012015,16.3,108
2010012016,16.5,108
2010012017,16.7,99
2010012018,17,101
2010012019,17.3,106
2010012020,17.2,106
2010012021,17.4,120
2010012022,17.7,127
2010012023,17.9,132
201001210,17.7,132
201001211,17.8,132
201001212,17.9,127
201001213,18.5,122
201001214,19.1,122
201001215,19.9,118
201001216,20.6,122
201001217,20.9,128
201001218,20.8,128
201001219,20.7,143
2010012110,20.6,150
2010012111,20.3,153
2010012112,20.4,153
2010012113,20.3,147
2010012114,20,138
2010012115,19.5,127
2010012116,18.9,127
2010012117,18.1,112
2010012118,17.4,109
2010012119,16.7,111
2010012120,15.9,111
2010012121,15.2,119
2010012122,14.5,125
2010012123,13.9,128
201001220,13.3,128
201001221,12.6,125
201001222,11.7,117
201001223,10.7,108
201001224,9.5,108
201001225,8.7,95
201001226,8.2,92
201001227,7.9,93
201001228,7.7,93
201001229,7.9,101
2010012210,8.3,105
2010012211,9.1,108
2010012212,10.1,108
2010012213,11.3,106
2010012214,12.6,99
2010012215,13.7,90
2010012216,14.7,90
2010012217,15.5,77
2010012218,16.3,74
2010012219,16.6,74
2010012220,16,74
2010012221,15,84
2010012222,13.8,90
2010012223,12.7,96
201001230,11.5,96
201001231,10.7,100
201001232,8.4,98
201001233,7.7,94
201001234,7.7,94
201001235,7.9,87
201001236,8.1,86
201001237,8.4,88
201001238,8.3,88
201001239,8.2,97
2010012310,7.9,104
2010012311,7.8,110
2010012312,7.6,110
2010012313,7.4,113
2010012314,7.4,109
2010012315,7.4,101
2010012316,7.5,101
2010012317,7.6,85
2010012318,7.3,78
2010012319,7.3,75
2010012320,7.1,75
2010012321,7.1,79
2010012322,6.9,84
2010012323,6.6,89
201001240,6.4,89
201001241,6.1,94
201001242,5.4,93
201001243,5.1,90
201001244,4.8,90
201001245,4.3,81
201001246,4.1,77
201001247,3.8,76
201001248,3.5,76
201001249,3.2,80
2010012410,3,84
2010012411,3,89
2010012412,3.1,89
2010012413,3.5,92
2010012414,4,90
2010012415,4.3,85
2010012416,5.2,85
2010012417,6.7,71
2010012418,7.8,64
2010012419,8.8,60
2010012420,9.8,60
2010012421,10.7,60
2010012422,11.7,65
2010012423,12.4,70
201001250,13.3,70
201001251,14.1,80
201001252,14.9,83
201001253,15.5,84
201001254,16.2,84
201001255,16.8,80
201001256,17.2,78
201001257,17.4,76
201001258,17.3,76
201001259,17.1,79
2010012510,17,84
2010012511,17,90
2010012512,17,90
2010012513,16.8,98
2010012514,16.6,101
2010012515,16.6,100
2010012516,16.6,100
2010012517,16.6,94
2010012518,16.6,89
2010012519,17,85
2010012520,16.7,85
2010012521,16.5,84
2010012522,16.1,87
2010012523,15.2,93
201001260,14.9,93
201001261,14.6,106
201001262,14.5,112
201001263,14.5,116
201001264,14.4,116
201001265,14,118
201001266,13.6,116
201001267,13.1,113
201001268,12.4,113
201001269,11.6,110
2010012610,11.5,111
2010012611,11.6,113
2010012612,11.2,113
2010012613,10.8,119
2010012614,10.1,121
2010012615,8.9,122
2010012616,7.6,122
2010012617,6.6,120
2010012618,5.9,115
2010012619,5.1,110
2010012620,4.6,110
2010012621,4.4,102
2010012622,4.6,100
2010012623,5,102
201001270,5.7,102
201001271,6.5,110
201001272,7.2,116
201001273,7.7,121
201001274,8.2,121
201001275,8.5,126
201001276,8.8,125
201001277,9,123
201001278,9.1,123
201001279,9,116
2010012710,8.9,114
2010012711,8.9,113
2010012712,8.8,113
