date,85_15,65_40,65_60,94_60,35_60,50_40,80_70,95_53,110_70,65_50,40_50
2010-10-29,0.50219995,0.0,0.010499999,0.024799999,0.019299999,0.072399996,0.027,0.5711,0.60919994,0.0177,0.0
2010-10-30,0.5732,0.0,0.035699997,0.011,0.020299999,0.0035999997,0.0365,0.45259997,0.6429,0.0279,0.0
2010-10-31,0.73099995,0.0,0.024799999,0.1461,0.0277,0.0064,0.0297,0.58419997,0.33919996,0.026299998,0.0021
2010-11-01,0.6774,0.0014,0.028799998,0.18219998,0.041599996,0.2686,0.0026999998,0.6429,0.3829,0.039899997,0.0
2010-11-02,0.59919995,0.0,0.031299997,0.24239999,0.026099999,0.021099998,0.0128,0.7479,0.5379,0.0235,0.0
2010-11-03,0.7668,0.0045999996,0.0117999995,0.41939998,0.009699999,0.015599999,0.0481,0.7438,0.6793999,0.0251,0.0
2010-11-04,0.6953,0.0,0.0173,0.58529997,0.0093,0.0299,0.026399998,0.7858,0.8540999,0.0174,0.0
2010-11-05,0.7293999,0.0029,0.0415,0.63259995,0.026099999,0.060599998,0.0321,0.7445,0.9286,0.015,0.0
2010-11-06,0.57079995,0.0,0.0299,0.7486,0.0274,1e-04,0.049,0.7689,0.9250999,0.0513,0.00059999997
2010-11-07,0.588,0.0,0.011899999,0.84169996,0.0437,0.0176,0.022799999,0.80349994,0.8697999,0.010799999,0.0
2010-11-08,0.57149994,0.0,0.020599999,0.8821,0.015299999,0.028499998,0.0545,0.84,0.9222999,0.019399999,0.0
2010-11-09,0.6933,0.0,0.0358,0.79319996,0.023899999,0.295,0.025899999,0.78709996,0.90529996,0.0188,0.0014999999
2010-11-10,0.70629996,0.0,0.0222,0.7432,0.008599999,0.109799996,0.0415,0.7375,0.9079,0.029299997,0.0
2010-11-11,0.6825,0.0301,0.0254,0.62579995,0.031999998,0.32579997,0.0387,0.6817,0.877,0.0224,0.010599999
2010-11-12,0.6148,0.028299998,0.0513,0.62149996,0.0128,0.39889997,0.057699997,0.70129997,0.88509995,0.061099995,0.0007
2010-11-13,0.7154,0.00029999999,0.0336,0.65159994,0.028199999,0.39679998,0.0298,0.76989996,0.90519994,0.059499998,0.0029999998
2010-11-14,0.714,0.018299999,0.0346,0.84089994,0.011399999,0.35009998,0.048299998,0.83519995,0.91929996,0.052699998,0.0
2010-11-15,0.7007,0.0,0.024099998,0.8715,0.0347,0.4375,0.111899994,0.8625999,0.9392,0.030299999,0.0126
2010-11-16,0.7449,0.0051999995,0.0378,0.82989997,0.024699999,0.6325,0.1525,0.8525999,0.9276999,0.022699999,0.0008
2010-11-17,0.71349996,0.0,0.039599996,0.7435,0.036399998,0.39839998,0.22699998,0.7986999,0.9115,0.049299996,0.018099999
2010-11-18,0.72779995,0.0,0.057199996,0.77449995,0.0224,0.18049999,0.28449997,0.8102,0.92179996,0.053499997,0.0
2010-11-19,0.7647,0.0,0.0538,0.8231,0.0596,0.32469997,0.33099997,0.8175,0.94759995,0.0769,0.03
2010-11-20,0.72479993,0.0,0.0644,0.84499997,0.0402,0.36719996,0.4543,0.8858,0.9496,0.052699998,0.049899995
2010-11-21,0.75049996,0.0004,0.0419,0.8693,0.0552,0.49969995,0.60469997,0.894,0.9353,0.041699998,0.0064999997
2010-11-22,0.7421,0.010299999,0.044299997,0.8753,0.043399997,0.60559994,0.5862,0.904,0.9393,0.0369,0.0025
2010-11-23,0.7557,0.0629,0.0517,0.89369994,0.0569,0.63379997,0.598,0.91059995,0.94619995,0.028099999,0.0691
2010-11-24,0.7193,0.0515,0.081599995,0.90529996,0.0139999995,0.7625,0.71299994,0.9254999,0.9379,0.0372,0.0257
2010-11-25,0.7597,0.4086,0.1121,0.9107999,0.0139999995,0.7822,0.77839994,0.9229999,0.9532,0.0391,0.0425
2010-11-26,0.7143,0.4304,0.16529998,0.9322999,0.013399999,0.817,0.83369994,0.9349,0.964,0.062699996,0.048699997
2010-11-27,0.76659995,0.6235,0.12929998,0.94189996,0.044299997,0.85499996,0.83769995,0.9354,0.97659993,0.09949999,0.0346
2010-11-28,0.70849997,0.7481,0.17789999,0.9308999,0.022599999,0.8774,0.90299994,0.9307,0.9847999,0.1175,0.1345
2010-11-29,0.78559995,0.8422,0.20129998,0.9421,0.023899999,0.8725,0.94769996,0.9415,0.98459995,0.21719998,0.28849998
2010-11-30,0.7868999,0.89119995,0.21159999,0.91089994,0.0328,0.8857,0.8718,0.94549996,0.97849995,0.49309996,0.2918
2010-12-01,0.7714,0.5225,0.0464,0.6865,0.044899996,0.82839996,0.89449996,0.8647,0.9226999,0.055499997,0.094799995
2010-12-02,0.71989995,0.29369998,0.1617,0.84489995,0.055499997,0.77479994,0.8786,0.88259995,0.88,0.040099997,0.088999994
2010-12-03,0.72059995,0.027999999,0.16719998,0.7625,0.0515,0.7036,0.84529996,0.8497,0.89739996,0.072799996,0.0628
2010-12-04,0.71379995,0.0383,0.3112,0.84489995,0.0376,0.7993999,0.8278,0.89779997,0.89979994,0.060599998,0.06379999
2010-12-05,0.78739995,0.1112,0.5858,0.8885,0.0544,0.8128,0.89419997,0.90769994,0.91589993,0.0275,0.1405
2010-12-06,0.7611,0.47779998,0.3848,0.89439994,0.031099997,0.8357,0.8672999,0.9157999,0.9358999,0.0163,0.16199999
2010-12-07,0.77729994,0.61,0.3509,0.88949996,0.022499999,0.85099995,0.85699993,0.90559995,0.95,0.025899999,0.21039999
2010-12-08,0.76799995,0.6986,0.4037,0.8861,0.023999998,0.83299994,0.8856,0.89549994,0.9528,0.045599997,0.25719997
2010-12-09,0.7683,0.7036,0.6144999,0.8915,0.030799998,0.81949997,0.91359997,0.9143999,0.9517,0.07219999,0.2645
2010-12-10,0.78549993,0.7021,0.7361999,0.89199996,0.024799999,0.8095,0.96959996,0.9032999,0.9554,0.14739999,0.2883
2010-12-11,0.77849996,0.72139996,0.8058999,0.84599996,0.0431,0.8092,0.96689993,0.9061,0.95879996,0.201,0.41989997
2010-12-12,0.8022999,0.482,0.6893,0.6929,0.0376,0.6865,0.94269997,0.8328,0.9251999,0.1046,0.23539999
2010-12-13,0.7532,0.17969999,0.53669995,0.6877,0.049299996,0.6156,0.8957,0.7661,0.8928,0.077199996,0.19469999
2010-12-14,0.78819996,0.013099999,0.66059995,0.76699996,0.0672,0.6935,0.89189994,0.7390999,0.92389995,0.097399995,0.18069999
2010-12-15,0.7686,0.09099999,0.8015999,0.8872,0.0221,0.80139995,0.9349,0.85469997,0.94049996,0.16239999,0.17779998
2010-12-16,0.8046,0.2713,0.83849996,0.9154999,0.018499998,0.8696,0.9521,0.89409995,0.9342,0.2066,0.346
2010-12-17,0.77519995,0.5168,0.8308,0.89909995,0.0383,0.85539997,0.95119995,0.90269995,0.9272,0.14279999,0.38309997
2010-12-18,0.747,0.66889995,0.83909994,0.8843,0.014499999,0.83879995,0.9571,0.88979995,0.91859996,0.23619999,0.3455
2010-12-19,0.759,0.8214,0.8697999,0.91489995,0.0234,0.885,0.974,0.92819995,0.94579995,0.6579,0.4827
2010-12-20,0.79429996,0.76879996,0.84099996,0.8939,0.028999997,0.90309995,0.98269993,0.9018,0.94729996,0.6008,0.62509996
2010-12-21,0.76809996,0.85379994,0.8697,0.909,0.022699999,0.94,0.97199994,0.89079994,0.9472,0.65929997,0.76259995
2010-12-22,0.77129996,0.85459995,0.87549996,0.9279,0.039899997,0.9257999,0.9922999,0.9407,0.9546,0.72159994,0.78449994
2010-12-23,0.8186,0.9229999,0.92349994,0.9461,0.0477,0.89579993,0.98599994,0.94909996,0.964,0.84319997,0.7272999
2010-12-24,0.83309996,0.92019993,0.91709995,0.94329995,0.028599998,0.8818,0.9926999,0.9661,0.9882999,0.88479996,0.7026
2010-12-25,0.84839994,0.91849995,0.91459996,0.94949996,0.048399996,0.8821,0.96709996,0.9418,0.98499995,0.9325,0.52779996
2010-12-26,0.83199996,0.9468,0.9356,0.95989996,0.0467,0.89769995,0.9718999,0.95509994,0.96339995,0.97669995,0.4687
2010-12-27,0.81549996,0.9371,0.9546,0.9622,0.049799997,0.9111999,0.98129994,0.96239996,0.98919994,0.9368,0.49989995
2010-12-28,0.7997,0.89779997,0.95839995,0.96209997,0.065799996,0.89589995,0.98139995,0.96369994,0.98859996,0.9482,0.3471
2010-12-29,0.8025999,0.9321,0.98289996,0.97159994,0.0465,0.9086,0.9900999,0.97449994,0.9843999,0.97299993,0.4159
2010-12-30,0.8325,0.7958999,0.9279,0.9050999,0.058199994,0.86319995,0.9900999,0.92069995,0.9679,0.84729993,0.3361
2010-12-31,0.824,0.70589995,0.89559996,0.7850999,0.051999997,0.86239994,0.96589994,0.8586999,0.9514,0.84979993,0.39599997
2011-01-01,0.83509994,0.48819998,0.88259995,0.7039,0.0654,0.809,0.96949995,0.86029994,0.9521,0.77559996,0.31359997
2011-01-02,0.78809994,0.59349996,0.8725,0.66599995,0.0358,0.8278,0.94869995,0.89229995,0.95809996,0.7343999,0.3823
2011-01-03,0.7893999,0.6083,0.8722,0.70239997,0.039199997,0.8072999,0.95769995,0.8871,0.95439994,0.5819,0.55869997
2011-01-04,0.80239993,0.6782,0.8640999,0.706,0.049699996,0.8172,0.9481,0.8753,0.9482,0.54469997,0.62399995
2011-01-05,0.8188,0.5897,0.8847,0.69089997,0.045399997,0.8109,0.97809994,0.89169997,0.96919996,0.5294,0.6217
2011-01-06,0.8037999,0.73219997,0.88799995,0.7768,0.0296,0.85769993,0.995,0.9318999,0.9989,0.72609997,0.7447999
2011-01-07,0.831,0.83889997,0.95589995,0.85889995,0.038,0.89589995,0.9707999,0.90729994,0.98069996,0.82159996,0.7636
2011-01-08,0.84499997,0.8508,0.9340999,0.8758,0.0655,0.8775,0.97319996,0.9154999,0.9229999,0.82739997,0.8221
2011-01-09,0.82739997,0.89759994,0.94769996,0.91069996,0.0663,0.8818,0.9693,0.9215999,0.9389,0.8586999,0.8054999
2011-01-10,0.82339996,0.90589994,0.9343999,0.94699997,0.086899996,0.91459996,0.9750999,0.9311,0.95419997,0.88409996,0.82559997
2011-01-11,0.821,0.8921,0.95579994,0.9647,0.1327,0.89189994,0.98929995,0.9499,0.9323999,0.8989,0.8508
2011-01-12,0.8308,0.939,0.9579,0.96099997,0.15429999,0.88729995,0.9772,0.9465,0.95479995,0.9065,0.8228
2011-01-13,0.8107,0.95369995,0.96599996,0.97409993,0.15269999,0.91739994,0.97529995,0.95009995,0.9522,0.9536,0.8675
2011-01-14,0.8265,0.91629994,0.97169995,0.9711,0.0692,0.9068999,0.97499996,0.95939994,0.95909995,0.9293999,0.82379997
2011-01-15,0.8518999,0.9122,0.9904999,0.97299993,0.0838,0.88269997,0.9822999,0.96239996,0.97749996,0.94869995,0.8289
2011-01-16,0.8383,0.94409996,0.9918999,0.9704,0.1398,0.88879997,0.97029996,0.9622,0.97029996,0.9557,0.8682
2011-01-17,0.8522999,0.9215999,0.9368,0.9297999,0.1378,0.90569997,0.97209996,0.94759995,0.9457,0.9515,0.80349994
2011-01-18,0.8558,0.88979995,0.959,0.806,0.16649999,0.91229993,0.9417,0.9282999,0.9393999,0.9614,0.79499996
2011-01-19,0.8500999,0.85099995,0.97659993,0.81799996,0.12389999,0.8814,0.9697,0.92959994,0.9507,0.98059994,0.73449993
2011-01-20,0.84459996,0.8218,0.9729,0.77849996,0.1192,0.8757,0.9539,0.9312999,0.9532,0.98359996,0.72459996
2011-01-21,0.8722,0.82409996,0.9850999,0.7647,0.1012,0.88699996,0.9578,0.9356,0.9754999,0.97529995,0.7675
2011-01-22,0.8761,0.814,0.98069996,0.7861,0.12929998,0.894,0.9693,0.9364,0.9761999,0.96619993,0.77
2011-01-23,0.85809994,0.79289997,0.96909994,0.82509995,0.12,0.89019996,0.96549994,0.91969997,0.96159995,0.9268999,0.77
2011-01-24,0.85459995,0.7954999,0.95129997,0.78,0.18219998,0.8565999,0.9711999,0.91169995,0.9736999,0.90079993,0.7485
2011-01-25,0.83779997,0.7563,0.97479993,0.85529995,0.357,0.83659995,0.98499995,0.9122,0.96479994,0.9,0.7286999
2011-01-26,0.81769997,0.8777,0.97099996,0.85849994,0.44189999,0.89119995,0.9997,0.85559994,0.91899997,0.9272999,0.85719997
2011-01-27,0.85919994,0.8911,0.98039997,0.8672999,0.43279997,0.90229994,0.96459997,0.91319996,0.9367,0.955,0.8793
2011-01-28,0.8754,0.8903,0.98039997,0.81299996,0.5089,0.90749997,0.97279996,0.9125999,0.9543,0.9493,0.8322
2011-01-29,0.8604999,0.85969996,0.96529996,0.84099996,0.132,0.85989994,0.9657999,0.9079,0.942,0.9328,0.77339995
2011-01-30,0.8422,0.8738,0.96519995,0.90279996,0.122899994,0.9032999,0.96639997,0.91169995,0.92309994,0.89739996,0.84319997
2011-01-31,0.83769995,0.9200999,0.97209996,0.95409995,0.08979999,0.91249996,0.9672,0.9456,0.9319999,0.9297999,0.8561999
2011-02-01,0.85649997,0.9379999,0.97919995,0.95839995,0.12309999,0.9415,0.96769994,0.96099997,0.95009995,0.95059997,0.89809996
2011-02-02,0.88229996,0.96439993,0.97559994,0.97049993,0.13229999,0.949,0.97229993,0.9554,0.95769995,0.95619994,0.9232999
2011-02-03,0.88949996,0.9732999,0.98639995,0.97779995,0.23149998,0.94879997,0.97589993,0.97229993,0.96739995,0.9665,0.9258999
2011-02-04,0.87729996,0.97349995,0.9932,0.97339994,0.44739997,0.91899997,0.97839993,0.96919996,0.9693999,0.97499996,0.9343999
2011-02-05,0.85989994,0.995,0.9979999,0.97099996,0.5319,0.9385,0.9715,0.97249997,0.964,0.9904,0.9428
2011-02-06,0.8689,0.98089993,0.9915999,0.96329993,0.6188,0.9365999,0.96999997,0.96659994,0.97129995,0.9772999,0.9265
2011-02-07,0.8664,0.9496,0.98169994,0.9344999,0.7782,0.9215999,0.96629995,0.9406,0.97609997,0.955,0.9342
2011-02-08,0.84879994,0.9571,0.9944999,0.8683999,0.8061,0.9315,0.9686,0.8979,0.9396,0.96729994,0.9389
2011-02-09,0.8518999,0.94509995,0.9957,0.88339996,0.7671,0.92319995,0.9887999,0.8943,0.9372,0.9625,0.9425
2011-02-10,0.8734,0.9354,0.98609996,0.8665999,0.811,0.92499995,0.9800999,0.8889,0.92219996,0.95799994,0.96849996
2011-02-11,0.8886,0.94829994,0.9915,0.9193999,0.8629,0.9442,0.9915999,0.9143999,0.92569995,0.96209997,0.96409994
2011-02-12,0.877,0.9647,0.98859996,0.93979996,0.8904,0.9072,0.9943999,0.94449997,0.9428,0.9775999,0.96269995
2011-02-13,0.89959997,0.96079993,0.9811999,0.94269997,0.91059995,0.9363,0.98749995,0.942,0.91679996,0.9672,0.96479994
2011-02-14,0.8736999,0.96619993,0.9804999,0.9474,0.95019996,0.94049996,0.97599995,0.95619994,0.9172999,0.97019994,0.97049993
2011-02-15,0.85639995,0.97049993,0.98249996,0.956,0.92569995,0.9407,0.9697,0.96819997,0.9515,0.96889997,0.96889997
2011-02-16,0.91309994,0.9582,0.97239995,0.9604,0.9497,0.9372999,0.97519994,0.9672,0.91879994,0.96879995,0.97229993
2011-02-17,0.90779996,0.98319995,0.99099994,0.9711,0.9479,0.97019994,0.9975,0.95439994,0.9557,0.9993999,0.9936
2011-02-18,0.8972,0.9979999,0.9993999,0.95729995,0.9431,0.9693,0.9986999,0.96129996,0.97519994,0.9997,0.98069996
2011-02-19,0.8865,0.9965,1.0,0.95839995,0.96129996,0.9750999,1.0,0.9672,0.96599996,1.0,0.97609997
2011-02-20,0.8904,0.98679996,0.9943999,0.9607,0.9768999,0.9697,0.9989,0.96459997,0.97999996,0.9912999,0.97849995
2011-02-21,0.85569996,0.9304999,0.98099995,0.91019994,0.8733,0.95329994,0.9761999,0.9323999,0.96229994,0.97239995,0.95
2011-02-22,0.8817,0.9337999,0.96519995,0.85709995,0.80209994,0.9269999,0.95549995,0.91179997,0.9454,0.95839995,0.92389995
2011-02-23,0.8583999,0.9294999,0.96299994,0.85379994,0.5951,0.9325,0.96019995,0.8732,0.96129996,0.9675999,0.9406
2011-02-24,0.8777,0.88949996,0.97479993,0.8692,0.45389998,0.92389995,0.9851999,0.89949995,0.97159994,0.96809995,0.9339
2011-02-25,0.83809996,0.90199995,0.946,0.9411,0.38509998,0.9442,0.98349994,0.929,0.97459996,0.98239994,0.88549995
2011-02-26,0.85519993,0.8799,0.95669997,0.9357,0.42339998,0.9461,0.9868999,0.9357,0.96409994,0.97389996,0.8540999
2011-02-27,0.8892,0.8678,0.9493,0.91819996,0.36759996,0.9693,0.98169994,0.91099995,0.9368,0.96949995,0.78069997
2011-02-28,0.83889997,0.8178,0.9208999,0.8728,0.20799999,0.9572,0.96379995,0.8777,0.95759994,0.9517,0.8040999
2011-03-01,0.87759995,0.9318,0.8878,0.9322999,0.096599996,0.96509993,0.9961,0.9294999,0.92359996,0.96809995,0.8836
2011-03-02,0.87759995,0.9318,0.8878,0.9322999,0.096599996,0.96509993,0.9961,0.9294999,0.92359996,0.96809995,0.8836
2011-03-03,0.904,0.7592,0.8188,0.8947,0.049099997,0.95299995,0.9872999,0.90099996,0.936,0.95299995,0.88189995
2011-03-04,0.8622,0.8540999,0.91229993,0.9404,0.0936,0.9503,0.9833999,0.92319995,0.94699997,0.96799994,0.89259994
2011-03-05,0.8734,0.8753,0.95259994,0.94049996,0.1619,0.9382,0.9983999,0.9261999,0.9682999,0.98319995,0.9282999
2011-03-06,0.8643,0.8768,0.94839996,0.9596,0.10699999,0.9350999,0.9915,0.90889996,0.9479,0.97419995,0.93169993
2011-03-07,0.88869995,0.96329993,0.96369994,0.9582,0.1558,0.95009995,0.9936,0.91339993,0.92249995,0.9915999,0.95769995
2011-03-08,0.8738,0.95159996,0.96269995,0.95019996,0.15269999,0.9481,0.9978,0.9361999,0.95989996,0.98929995,0.9279999
2011-03-09,0.8743999,0.9665,0.98599994,0.9682999,0.1783,0.9258999,0.9957999,0.95939994,0.98199993,0.999,0.9107999
2011-03-10,0.8672,0.8758,0.9557,0.9325,0.15069999,0.88659996,0.98469996,0.9308999,0.9554,0.95829993,0.81589997
2011-03-11,0.86169994,0.76739997,0.92399997,0.84849995,0.0809,0.8529999,0.96239996,0.7597,0.92639995,0.92379993,0.7608
2011-03-12,0.8268,0.7592,0.90129995,0.7383,0.12359999,0.8554999,0.95199996,0.71419996,0.9125999,0.9315999,0.71659994
2011-03-13,0.82369995,0.79279995,0.8968,0.75869995,0.1353,0.8518999,0.95829993,0.7463,0.9093999,0.9395,0.6767
2011-03-14,0.85159993,0.7733,0.9358999,0.78659993,0.0855,0.8836,0.9575,0.77309996,0.9406,0.9489,0.78479993
2011-03-15,0.8889,0.8136,0.97609997,0.8418,0.0637,0.8897,0.96169996,0.8239,0.95669997,0.96659994,0.8081
2011-03-16,0.8889,0.8136,0.97609997,0.8418,0.0637,0.8897,0.96169996,0.8239,0.95669997,0.96659994,0.8081
2011-03-17,0.88759995,0.84559995,0.9403,0.7476,0.048199996,0.9025,0.9300999,0.90699995,0.96209997,0.9354999,0.8154
2011-03-18,0.79739994,0.8450999,0.91719997,0.6875,0.060399998,0.8815,0.92109996,0.79309994,0.95909995,0.92569995,0.83269995
2011-03-19,0.8057,0.8163,0.93029994,0.69339997,0.076799996,0.87409997,0.9475,0.79089993,0.98849994,0.9358999,0.8235
2011-03-20,0.8128,0.8065,0.91849995,0.689,0.075399995,0.8752,0.9200999,0.7579,0.9482,0.9579,0.8158
2011-03-21,0.8272,0.77919996,0.89519995,0.63409996,0.0871,0.8575999,0.91669995,0.7422,0.9446,0.9536,0.7818999
2011-03-22,0.82259995,0.74979997,0.83419997,0.6268,0.1084,0.8443999,0.9393999,0.76839995,0.94769996,0.95339996,0.7396
2011-03-23,0.80489993,0.66699994,0.79069996,0.65049994,0.121199995,0.8278,0.9375999,0.77769995,0.94439995,0.9353,0.6328
2011-03-24,0.83299994,0.6264,0.7558,0.676,0.072,0.85339993,0.9493,0.7565,0.9286999,0.8914,0.65799993
2011-03-25,0.85589993,0.75879997,0.77009994,0.6877,0.079399996,0.8856,0.9456,0.7449,0.93,0.93169993,0.7672
2011-03-26,0.834,0.86279994,0.83599997,0.74799997,0.089899994,0.8647,0.95259994,0.7625,0.9528,0.90489995,0.7793
2011-03-27,0.85499996,0.9344999,0.79749995,0.78229994,0.08189999,0.90639997,0.94259995,0.82339996,0.909,0.91059995,0.7685
2011-03-28,0.84929997,0.90569997,0.82439995,0.84129995,0.071499996,0.9193999,0.97749996,0.8011,0.92069995,0.944,0.79580003
2011-03-29,0.8436,0.90779996,0.82129997,0.7529,0.059699997,0.91569996,0.9647,0.7524,0.94299996,0.98029995,0.81949997
2011-03-30,0.8683999,0.9465,0.83919996,0.8508,0.0513,0.9478,0.95829993,0.83409995,0.97139996,0.9932999,0.83349997
2011-03-31,0.8957,0.96239996,0.8597999,0.85269994,0.096499994,0.9615,0.97949994,0.85919994,0.98679996,0.9908999,0.8100999
2011-04-01,0.91049993,0.97069997,0.92149997,0.9385,0.081599995,0.9654,0.99349993,0.92679995,0.9990999,0.9996,0.82759994
2011-04-02,0.9115,0.9815999,0.9311,0.9622,0.066199996,0.96019995,0.9982,0.9604,0.996,1.0,0.84279996
2011-04-03,0.9354999,0.9883999,0.9143999,0.97629994,0.0842,0.94479996,0.9961,0.97519994,0.9907999,1.0,0.84639996
2011-04-04,0.88019997,0.8739,0.89979994,0.95989996,0.0804,0.9539,0.98989993,0.95309997,0.98959994,0.9897999,0.7986999
2011-04-05,0.91089994,0.89479995,0.96619993,0.969,0.090399995,0.9418,0.98179996,0.9432,0.9947999,0.989,0.7035
2011-04-06,0.8865,0.85769993,0.9932,0.86169994,0.0808,0.9136999,0.9954,0.8975,0.9922999,0.96619993,0.70589995
2011-04-07,0.8957,0.89419997,0.9704,0.7615,0.0909,0.91539997,0.94699997,0.8665,0.97449994,0.96339995,0.68939996
2011-04-08,0.90709996,0.8686,0.98429996,0.78429997,0.109,0.8734,0.9611,0.79339993,0.9944999,0.95559996,0.6858
2011-04-09,0.8547999,0.8053,0.9772,0.78859997,0.1375,0.84629995,0.9511,0.79599994,0.97679996,0.92779994,0.7183
2011-04-10,0.94409996,0.8518999,0.9936999,0.8961,0.1442,0.81589997,0.97159994,0.8329,0.9443,0.92679995,0.7546
2011-04-11,0.8736999,0.8692,1.0,0.8718,0.11519999,0.8207,0.97609997,0.8458,0.9535,0.98239994,0.7685
2011-04-12,0.8693,0.8733,0.9968,0.8154,0.1676,0.85389996,0.9415,0.86279994,0.9315999,0.98609996,0.77639997
2011-04-13,0.8703,0.8686999,0.9707999,0.7057,0.15169999,0.7983999,0.9465,0.74729997,0.96549994,0.9365999,0.74799997
2011-04-14,0.97199994,0.83799994,0.9565,0.7568,0.12259999,0.8107,0.96599996,0.73039997,0.9832999,0.9029,0.72339994
2011-04-15,0.9111,0.8543999,0.97999996,0.7279999,0.1283,0.84059995,0.97229993,0.7118,0.9989,0.90089995,0.7596
2011-04-16,0.95629996,0.8636,0.95549995,0.65419996,0.1108,0.8622,0.9894999,0.70309997,0.98599994,0.88269997,0.7415999
2011-04-17,0.9979999,0.8629,0.97129995,0.73269993,0.12239999,0.8746,0.9768999,0.70989996,0.84189993,0.87939996,0.7315999
2011-04-18,0.9997,0.8461999,0.9265999,0.6882,0.098699994,0.88299996,0.97169995,0.6754999,0.8836,0.82479995,0.7053
2011-04-19,0.98019993,0.8443,0.90769994,0.62469995,0.1042,0.9319999,0.91569996,0.6196,0.8311,0.8339,0.66849995
2011-04-20,0.85159993,0.9011,0.8846,0.5667,0.1001,0.98989993,0.92989993,0.5859,0.79989994,0.79609996,0.6453
2011-04-21,0.8768,0.9308999,0.8896,0.49159998,0.0719,0.9982,0.8864,0.5947,0.7732,0.78449994,0.52309996
2011-04-22,0.85849994,0.91859996,0.89579993,0.3778,0.0446,1.0,0.8718999,0.53849995,0.9036,0.76949996,0.3391
2011-04-23,0.9507,0.89949995,0.89239997,0.32649997,0.0466,0.94829994,0.8729999,0.46149996,0.91239995,0.73599994,0.28109998
2011-04-24,0.9143999,0.9065,0.88829994,0.3288,0.031299997,0.97669995,0.8975,0.49689996,0.90729994,0.7445,0.29279998
2011-04-25,0.9547,0.95159996,0.8778,0.30629998,0.022699999,0.9996,0.88009995,0.49479997,0.7535,0.72639996,0.2384
2011-04-26,0.98459995,0.93099993,0.86279994,0.30159998,0.040099997,0.9962999,0.85719997,0.47539997,0.7465,0.71349996,0.1685
2011-04-27,0.97179997,0.8935,0.82379997,0.39639997,0.030599998,0.9979,0.84729993,0.5134,0.7058,0.691,0.1883
2011-04-28,0.94829994,0.9032999,0.8037999,0.3577,0.0295,0.9957999,0.8835,0.4527,0.72789997,0.6697,0.24119999
2011-04-29,0.96369994,0.91129994,0.79569995,0.4061,0.033099998,0.9986,0.86599994,0.45639998,0.6586999,0.6829,0.2775
2011-04-30,0.9693999,0.91389996,0.77059996,0.4061,0.0314,0.9999,0.83379996,0.49099997,0.6593999,0.66989994,0.2017
2011-05-01,0.9908999,0.91419995,0.72159994,0.3803,0.0404,0.9957,0.8154,0.4809,0.65809995,0.6715999,0.1818
2011-05-02,1.0,0.92419994,0.7426999,0.3595,0.036099996,0.9943999,0.83759993,0.48409998,0.685,0.6841,0.17899999
2011-05-03,1.0,0.90919995,0.77939993,0.3771,0.038,0.97589993,0.85339993,0.5011,0.65379995,0.70669997,0.145
2011-05-04,1.0,0.84229994,0.7608,0.39519998,0.069,0.91049993,0.84349996,0.53379995,0.71999997,0.6842,0.18479998
2011-05-05,1.0,0.79749995,0.7411,0.32979998,0.036399998,0.8889,0.7243999,0.48379996,0.62799996,0.73709995,0.2408
2011-05-06,0.9865999,0.8875,0.8142,0.28219998,0.052999996,0.92389995,0.79739994,0.45679998,0.6163,0.8078,0.2259
2011-05-07,1.0,0.90339994,0.9622,0.33139998,0.0805,0.9337999,0.88049996,0.58199996,0.6975,0.92039996,0.2518
2011-05-08,1.0,0.85339993,0.83769995,0.33529997,0.057699997,0.8874,0.8675999,0.5904,0.7118,0.84809995,0.23219998
2011-05-09,1.0,0.83379996,0.78199995,0.2615,0.0467,0.91789997,0.8106,0.4791,0.6489,0.81509995,0.09639999
2011-05-10,0.9955999,0.8825,0.8128,0.2738,0.024299998,0.8749,0.8686,0.46379995,0.589,0.881,0.14269999
2011-05-11,0.98269993,0.99169993,0.82549995,0.2583,0.0254,0.994,0.8522,0.4777,0.58699995,0.91019994,0.1748
2011-05-12,1.0,0.97699994,0.7685,0.2857,0.051099997,0.9995,0.77059996,0.48919997,0.50289994,0.8015,0.060599998
2011-05-13,1.0,0.99419993,0.7696,0.28769997,0.039599996,1.0,0.71949995,0.50329995,0.46489996,0.7452,0.036399998
2011-05-14,1.0,0.9922,0.7418,0.36689997,0.035299998,0.98559994,0.77459997,0.5757,0.63589996,0.7404,0.010599999
2011-05-15,1.0,0.9919999,0.85749996,0.57969993,0.031799998,0.98679996,0.88909996,0.6299,0.73809993,0.7608,0.016999999
2011-05-16,0.9968,0.9474,0.7615,0.55259997,0.012099999,0.9546,0.8242,0.6776,0.77119994,0.7035,0.0382
2011-05-17,0.95939994,0.9981,0.78749996,0.4798,0.037699997,0.9981,0.84749997,0.538,0.70049995,0.7017,0.059499998
2011-05-18,0.9607,0.9388,0.8225,0.555,0.060799997,0.90019995,0.9165999,0.61789995,0.61829996,0.78589994,0.1019
2011-05-19,0.97339994,0.90269995,0.8504,0.57269996,0.021399999,0.9711999,0.92429996,0.6112,0.64919996,0.7229,0.0224
2011-05-20,0.994,0.89509994,0.7507,0.51299995,0.042799998,0.9377,0.88449997,0.53569996,0.7078,0.7456,0.030299999
2011-05-21,0.9971,0.8693,0.79339993,0.46469995,0.0356,0.8701999,0.9467,0.5309,0.7022,0.8164,0.0045
